coordenadas,id_trayectoria
"(-79.873897,-2.075357)",217
"(-79.881924,-2.137077)",408
"(-79.89507,-2.165252)",452
"(-79.832715,-2.068405)",132
"(-79.836307,-2.073042)",217
"(-79.861805,-2.074925)",137
"(-79.89569,-2.132164)",183
"(-79.847029,-2.073967)",221
"(-79.883117,-2.116802)",451
"(-79.895132,-2.167935)",37
"(-79.872574,-2.106865)",141
"(-79.891187,-2.16294)",219
"(-79.87377,-2.079949)",198
"(-79.888454,-2.131622)",151
"(-79.888945,-2.131786)",135
"(-79.892181,-2.167677)",318
"(-79.888702,-2.13175)",155
"(-79.876144,-2.125934)",206
"(-79.872509,-2.107005)",173
"(-79.88591,-2.129575)",158
"(-79.872632,-2.106329)",452
"(-79.883955,-2.127987)",173
"(-79.88498,-2.144956)",191
"(-79.866142,-2.121075)",137
"(-79.88527,-2.145441)",178
"(-79.88796,-2.157434)",174
"(-79.87119,-2.073347)",146
"(-79.90624,-2.188138)",370
"(-79.857744,-2.075279)",133
"(-79.851897,-2.075519)",393
"(-79.873735,-2.081497)",124
"(-79.833954,-2.070235)",454
"(-79.885511,-2.128824)",174
"(-79.881012,-2.12661)",196
"(-79.894225,-2.191182)",340
"(-79.895289,-2.164775)",173
"(-79.845992,-2.073864)",227
"(-79.888409,-2.13159)",446
"(-79.867135,-2.119147)",147
"(-79.865824,-2.121847)",172
"(-79.895225,-2.16488)",139
"(-79.868014,-2.12329)",168
"(-79.873829,-2.077865)",212
"(-79.874002,-2.096196)",182
"(-79.883822,-2.132182)",197
"(-79.870024,-2.124465)",203
"(-79.895789,-2.16385)",180
"(-79.895484,-2.164419)",140
"(-79.890964,-2.241147)",375
"(-79.888684,-2.131775)",164
"(-79.844514,-2.073464)",202
"(-79.867207,-2.12273)",147
"(-79.841905,-2.072519)",34
"(-79.843596,-2.072852)",189
"(-79.871699,-2.125319)",188
"(-79.834779,-2.073069)",166
"(-79.94875,-2.8498484)",255
"(-79.873264,-2.103792)",174
"(-79.885417,-2.128827)",203
"(-79.840649,-2.072272)",161
"(-79.832507,-2.068402)",185
"(-80.349189,-2.380587)",394
"(-79.847279,-2.074082)",44
"(-79.881974,-2.136579)",160
"(-79.867527,-2.118414)",153
"(-79.836199,-2.073089)",166
"(-79.885765,-2.129512)",141
"(-79.883837,-2.131949)",203
"(-79.832295,-2.068402)",165
"(-79.89603,-2.185942)",361
"(-79.873825,-2.100794)",129
"(-79.884219,-2.143445)",185
"(-79.94531,-2.085584)",375
"(-79.886097,-2.153295)",452
"(-79.848457,-2.074125)",217
"(-79.895432,-2.164514)",169
"(-79.873952,-2.095304)",454
"(-79.891934,-2.164224)",157
"(-79.840565,-2.072247)",122
"(-79.882999,-2.14119)",187
"(-79.892184,-2.166174)",452
"(-79.867399,-2.073899)",212
"(-79.888687,-2.131775)",209
"(-79.88591,-2.129575)",166
"(-79.868477,-2.123494)",124
"(-79.870815,-2.112722)",194
"(-79.866007,-2.121319)",213
"(-79.871092,-2.11203)",441
"(-79.833684,-2.069659)",122
"(-79.89501,-2.166164)",166
"(-79.873039,-2.104774)",153
"(-79.884207,-2.128194)",190
"(-79.873612,-2.085467)",158
"(-79.873582,-2.086432)",131
"(-79.884904,-2.128685)",202
"(-79.89509,-2.166879)",221
"(-79.895064,-2.16528)",149
"(-79.889277,-2.159555)",329
"(-79.873734,-2.090822)",191
"(-79.896677,-2.156377)",447
"(-79.843087,-2.072619)",172
"(-79.866452,-2.12049)",155
"(-79.94875,-2.8498484)",259
"(-79.897146,-2.179474)",382
"(-79.894992,-2.165582)",125
"(-79.872334,-2.107707)",147
"(-79.846579,-2.073915)",149
"(-79.889232,-2.159692)",59
"(-79.865887,-2.121479)",184
"(-79.895759,-2.163912)",217
"(-79.891284,-2.163169)",452
"(-79.893287,-2.166945)",227
"(-79.845892,-2.073849)",22
"(-79.890939,-2.162515)",132
"(-79.866739,-2.119844)",127
"(-79.894852,-2.131975)",210
"(-79.873597,-2.088527)",174
"(-79.882105,-2.126725)",329
"(-79.846267,-2.073859)",454
"(-79.850627,-2.074559)",133
"(-79.886559,-2.150155)",158
"(-79.886109,-2.129502)",152
"(-79.871032,-2.073372)",174
"(-79.883404,-2.127525)",151
"(-79.94875,-2.8498484)",19
"(-79.844932,-2.073455)",175
"(-79.881975,-2.126737)",213
"(-79.87375,-2.091069)",436
"(-79.88796,-2.157434)",173
"(-79.893267,-2.167735)",143
"(-79.833624,-2.067879)",162
"(-79.866787,-2.11988)",213
"(-79.892447,-2.167687)",37
"(-79.885511,-2.128824)",222
"(-79.873892,-2.100955)",166
"(-79.85097,-2.074812)",138
"(-79.89509,-2.166879)",125
"(-79.86655,-2.120189)",140
"(-79.873939,-2.096447)",137
"(-79.889252,-2.050685)",432
"(-79.867694,-2.12301)",215
"(-79.870027,-2.124439)",163
"(-79.900337,-2.136652)",394
"(-79.89586,-2.131997)",226
"(-79.894224,-2.131734)",149
"(-79.833607,-2.067771)",135
"(-79.874082,-2.098269)",146
"(-79.872569,-2.106734)",451
"(-79.887835,-2.157262)",210
"(-79.871539,-2.073302)",221
"(-79.873495,-2.073044)",208
"(-79.871984,-2.109212)",129
"(-79.886542,-2.149144)",225
"(-79.882297,-2.139735)",129
"(-79.898059,-2.198347)",450
"(-79.868659,-2.116512)",328
"(-79.884824,-2.144447)",384
"(-79.853679,-2.075786)",64
"(-79.867817,-2.117985)",183
"(-79.845257,-2.073709)",190
"(-79.835136,-2.073274)",150
"(-79.895367,-2.164604)",198
"(-79.847574,-2.074029)",151
"(-79.883519,-2.142144)",183
"(-79.890112,-2.161079)",152
"(-79.886475,-2.148561)",196
"(-79.889837,-2.160594)",192
"(-79.832494,-2.068979)",440
"(-79.871699,-2.125319)",164
"(-79.885895,-2.128899)",190
"(-79.871905,-2.109535)",151
"(-79.882559,-2.126095)",318
"(-79.873802,-2.078587)",139
"(-79.889797,-2.132687)",225
"(-79.885347,-2.128825)",199
"(-79.860792,-2.075319)",193
"(-79.854404,-2.075475)",140
"(-79.890263,-2.099756)",379
"(-79.869765,-2.114584)",224
"(-79.8862,-2.14738)",224
"(-79.88426,-2.1441)",207
"(-79.895225,-2.16488)",179
"(-79.887657,-2.156872)",172
"(-79.875432,-2.125839)",220
"(-79.888804,-2.131774)",150
"(-79.88039,-2.126537)",148
"(-79.873874,-2.095807)",22
"(-79.868765,-2.123679)",216
"(-79.842894,-2.07253)",58
"(-79.915477,-2.17283)",387
"(-79.83368,-2.068087)",188
"(-79.87314,-2.125572)",149
"(-79.87845,-2.126277)",194
"(-79.83296,-2.067957)",58
"(-79.8943,-2.13088)",134
"(-79.832935,-2.067944)",170
"(-79.887145,-2.130554)",197
"(-79.873685,-2.082905)",226
"(-79.88195,-2.137097)",202
"(-79.873849,-2.07714)",138
"(-79.884325,-2.143649)",129
"(-79.872744,-2.105892)",180
"(-79.892002,-2.164359)",451
"(-79.895872,-2.196329)",344
"(-79.89713,-2.179763)",382
"(-79.873894,-2.094647)",446
"(-79.895492,-2.163482)",153
"(-79.886029,-2.129562)",154
"(-79.886029,-2.129562)",161
"(-79.855939,-2.074657)",454
"(-79.889649,-2.132114)",200
"(-79.83793,-2.170332)",70
"(-79.873655,-2.083449)",221
"(-79.867694,-2.12301)",201
"(-79.868469,-2.11669)",142
"(-79.873327,-2.103594)",59
"(-79.868434,-2.116895)",145
"(-79.9077,-2.198644)",341
"(-79.866962,-2.119569)",144
"(-79.89509,-2.166875)",175
"(-79.886065,-2.129475)",199
"(-79.873767,-2.101194)",154
"(-79.871324,-2.111545)",145
"(-79.888105,-2.157704)",441
"(-79.883132,-2.141444)",183
"(-79.94875,-2.8498484)",261
"(-79.895079,-2.166702)",157
"(-79.919924,-2.168881)",351
"(-79.900684,-2.189901)",371
"(-79.868765,-2.123727)",131
"(-79.846104,-2.073874)",212
"(-79.83474,-2.07252)",125
"(-79.832884,-2.069194)",319
"(-79.871652,-2.110554)",199
"(-79.895905,-2.134309)",41
"(-79.94875,-2.8498484)",258
"(-79.886545,-2.150299)",196
"(-79.88441,-2.128357)",145
"(-79.886475,-2.150809)",225
"(-79.850929,-2.074754)",66
"(-79.87344,-2.020174)",326
"(-79.857744,-2.075279)",146
"(-79.88364,-2.127755)",59
"(-79.889599,-2.160167)",178
"(-80.160409,-2.268512)",393
"(-79.884614,-2.128555)",26
"(-79.891515,-2.163609)",452
"(-79.893862,-2.190215)",370
"(-79.895292,-2.12964)",145
"(-79.895492,-2.163482)",133
"(-79.89417,-2.131482)",196
"(-79.88621,-2.153854)",202
"(-79.873754,-2.08088)",164
"(-79.834189,-2.070784)",163
"(-79.881382,-2.126662)",190
"(-79.892075,-2.164394)",143
"(-79.895497,-2.163477)",162
"(-79.879787,-2.126459)",186
"(-79.871091,-2.112145)",137
"(-79.890814,-2.162294)",204
"(-79.832899,-2.068011)",183
"(-79.88428,-2.143572)",225
"(-79.897823,-2.177043)",382
"(-79.94875,-2.8498484)",252
"(-79.894154,-2.131354)",183
"(-79.889972,-2.160827)",134
"(-79.873829,-2.095449)",208
"(-79.886055,-2.129292)",178
"(-79.881629,-2.137035)",61
"(-79.840104,-2.072274)",138
"(-79.88628,-2.151994)",222
"(-79.858579,-2.075814)",212
"(-79.886132,-2.153135)",212
"(-79.843596,-2.072852)",128
"(-79.88605,-2.129255)",166
"(-79.882519,-2.133049)",171
"(-79.872657,-2.106271)",224
"(-79.941024,-2.083092)",392
"(-79.89568,-2.163774)",444
"(-79.886572,-2.149927)",140
"(-79.857985,-2.075489)",190
"(-79.893832,-2.189912)",340
"(-79.832592,-2.069055)",454
"(-79.88428,-2.143572)",158
"(-79.873089,-2.104319)",452
"(-79.87385,-2.092972)",167
"(-79.841304,-2.072215)",214
"(-79.89516,-2.165004)",224
"(-80.324695,-2.374324)",393
"(-79.894844,-2.193255)",360
"(-79.867527,-2.118414)",208
"(-79.871324,-2.111545)",123
"(-79.873314,-2.103584)",187
"(-79.882902,-2.141002)",452
"(-79.891974,-2.131739)",226
"(-79.882502,-2.126879)",174
"(-79.872059,-2.108897)",145
"(-79.893432,-2.167804)",222
"(-79.889029,-2.159194)",134
"(-79.833569,-2.070214)",44
"(-79.873635,-2.084136)",182
"(-79.895495,-2.163491)",164
"(-79.865924,-2.121444)",329
"(-79.872621,-2.106412)",162
"(-79.910413,-2.188824)",370
"(-79.869919,-2.114217)",169
"(-79.868014,-2.12329)",156
"(-79.858922,-2.075869)",152
"(-79.884419,-2.128382)",68
"(-79.895094,-2.166914)",163
"(-79.902174,-2.091794)",380
"(-79.873572,-2.102549)",145
"(-79.854717,-2.075302)",141
"(-80.079375,-2.214605)",394
"(-79.832194,-2.068396)",227
"(-79.8922,-2.16495)",319
"(-79.886635,-2.155077)",225
"(-79.873942,-2.100606)",173
"(-79.87035,-2.124634)",175
"(-79.870304,-2.113524)",187
"(-79.886264,-2.154099)",137
"(-79.869074,-2.123867)",214
"(-79.895784,-2.163865)",195
"(-79.85242,-2.160392)",70
"(-79.874015,-2.096409)",453
"(-79.834982,-2.073215)",179
"(-79.885187,-2.129087)",141
"(-79.841174,-2.072279)",329
"(-79.859266,-2.075855)",164
"(-79.872819,-2.073132)",212
"(-79.894715,-2.167919)",208
"(-79.866949,-2.122592)",166
"(-79.887,-2.155677)",128
"(-79.859874,-2.075689)",167
"(-79.88961,-2.04913)",391
"(-79.872189,-2.125439)",436
"(-79.895716,-2.129104)",192
"(-79.872912,-2.105359)",158
"(-79.894145,-2.131302)",220
"(-79.872002,-2.10889)",145
"(-79.86647,-2.122384)",226
"(-79.866026,-2.122195)",124
"(-79.892057,-2.131662)",225
"(-79.895514,-2.163502)",169
"(-79.850795,-2.074675)",216
"(-79.94875,-2.8498484)",263
"(-80.089687,-2.222087)",394
"(-79.832015,-2.068374)",123
"(-79.86578,-2.121259)",61
"(-79.893596,-2.186091)",341
"(-79.844932,-2.073455)",227
"(-79.88226,-2.126794)",132
"(-79.882237,-2.133185)",224
"(-79.873984,-2.10014)",435
"(-79.883664,-2.127744)",137
"(-79.886375,-2.151407)",176
"(-79.868197,-2.073782)",124
"(-79.895025,-2.166297)",201
"(-79.867744,-2.118009)",201
"(-79.871091,-2.112145)",168
"(-79.884949,-2.144914)",213
"(-79.884979,-2.128729)",165
"(-79.873872,-2.100404)",200
"(-79.870107,-2.113624)",63
"(-79.886449,-2.150994)",170
"(-79.884649,-2.128525)",123
"(-79.890814,-2.162294)",155
"(-79.830294,-2.178544)",70
"(-79.895444,-2.163424)",38
"(-79.895837,-2.164755)",330
"(-79.833642,-2.069826)",384
"(-79.883374,-2.141914)",442
"(-79.872739,-2.106144)",172
"(-79.895452,-2.163452)",219
"(-80.089779,-2.222135)",394
"(-79.884602,-2.128542)",58
"(-79.887739,-2.157075)",148
"(-79.873874,-2.095807)",189
"(-79.890779,-2.133167)",211
"(-79.86765,-2.118299)",176
"(-79.895542,-2.163764)",222
"(-79.835755,-2.073231)",226
"(-79.895614,-2.132209)",435
"(-79.83271,-2.069034)",65
"(-79.913118,-2.218545)",360
"(-79.886165,-2.15362)",190
"(-79.873365,-2.10338)",22
"(-79.885144,-2.128787)",141
"(-79.895459,-2.16373)",212
"(-79.885184,-2.145275)",143
"(-79.834755,-2.073022)",154
"(-79.889764,-2.13241)",393
"(-79.883404,-2.127525)",179
"(-79.876454,-2.125975)",225
"(-79.881924,-2.137709)",203
"(-79.874132,-2.09844)",385
"(-79.861805,-2.074925)",165
"(-79.89539,-2.131557)",210
"(-79.873655,-2.083394)",126
"(-79.888892,-2.158947)",192
"(-79.865907,-2.122004)",155
"(-79.88226,-2.126794)",187
"(-79.909425,-2.219012)",360
"(-79.88514,-2.050865)",432
"(-80.088824,-2.221499)",393
"(-79.842889,-2.072539)",437
"(-79.898067,-2.203636)",360
"(-79.886144,-2.152902)",175
"(-79.832402,-2.068402)",158
"(-79.884945,-2.12871)",127
"(-79.88527,-2.145441)",164
"(-79.88547,-2.145814)",175
"(-79.882964,-2.127157)",175
"(-79.881997,-2.136235)",141
"(-79.894409,-2.136415)",393
"(-79.893289,-2.167089)",153
"(-79.874082,-2.098567)",131
"(-79.873124,-2.104625)",329
"(-79.860169,-2.075569)",149
"(-79.88428,-2.143572)",210
"(-79.894159,-2.13165)",204
"(-79.836262,-2.07304)",440
"(-79.872657,-2.106271)",176
"(-79.87375,-2.081027)",210
"(-79.884014,-2.143052)",176
"(-79.886124,-2.147137)",147
"(-79.895585,-2.167997)",331
"(-79.89417,-2.131482)",183
"(-79.840427,-2.072274)",328
"(-79.94927,-2.231259)",375
"(-79.894914,-2.186232)",361
"(-79.871825,-2.109869)",141
"(-79.873582,-2.086432)",141
"(-79.87088,-2.124954)",125
"(-79.884864,-2.128661)",161
"(-79.892225,-2.16545)",166
"(-79.895815,-2.13206)",174
"(-79.895849,-2.131967)",128
"(-79.89517,-2.132479)",175
"(-79.883347,-2.127477)",169
"(-79.834757,-2.072745)",190
"(-79.867359,-2.122882)",129
"(-79.83732,-2.072732)",133
"(-79.833247,-2.068057)",181
"(-79.871665,-2.110267)",188
"(-79.892057,-2.131662)",123
"(-79.884715,-2.128565)",206
"(-79.905702,-2.139195)",448
"(-79.890267,-2.161407)",37
"(-79.871355,-2.073325)",129
"(-79.834864,-2.073139)",212
"(-79.88492,-2.128695)",213
"(-79.894224,-2.131734)",185
"(-79.874082,-2.098567)",143
"(-79.951205,-2.230619)",374
"(-79.888804,-2.131774)",173
"(-79.895444,-2.16345)",211
"(-79.895139,-2.167352)",161
"(-79.872744,-2.105892)",212
"(-79.87221,-2.07322)",227
"(-79.841214,-2.07226)",162
"(-79.883914,-2.131322)",172
"(-79.892182,-2.166705)",182
"(-79.89542,-2.129479)",162
"(-79.882942,-2.141084)",451
"(-79.88445,-2.128385)",200
"(-79.895717,-2.164009)",151
"(-79.847265,-2.074085)",34
"(-79.886475,-2.148561)",170
"(-79.86917,-2.12396)",123
"(-79.879787,-2.126459)",173
"(-79.841009,-2.072269)",226
"(-79.873622,-2.102005)",165
"(-79.873675,-2.082254)",441
"(-79.841169,-2.07221)",389
"(-79.883942,-2.127974)",207
"(-79.860169,-2.075569)",163
"(-79.884344,-2.143689)",191
"(-79.882615,-2.133044)",26
"(-79.873974,-2.09816)",143
"(-79.886544,-2.14917)",179
"(-79.89544,-2.163449)",183
"(-79.834779,-2.073069)",181
"(-79.89493,-2.167944)",26
"(-79.90301,-2.167782)",375
"(-79.89554,-2.163335)",61
"(-79.93203,-2.120063)",386
"(-79.873559,-2.083952)",64
"(-79.866035,-2.121181)",204
"(-79.873959,-2.0978)",126
"(-79.895377,-2.164594)",152
"(-79.879484,-2.126417)",125
"(-79.873924,-2.095529)",161
"(-79.841214,-2.07226)",181
"(-79.895637,-2.129207)",185
"(-79.881942,-2.126742)",208
"(-79.882954,-2.118332)",318
"(-79.871324,-2.111545)",173
"(-79.833727,-2.070115)",223
"(-79.8758,-2.12594)",446
"(-79.878915,-2.12636)",68
"(-79.888687,-2.131775)",137
"(-79.898862,-2.138846)",393
"(-79.86669,-2.122455)",180
"(-79.8833,-2.127437)",142
"(-79.906602,-2.198995)",340
"(-79.881934,-2.137562)",218
"(-79.858922,-2.075869)",193
"(-79.88641,-2.154622)",128
"(-79.888355,-2.158042)",216
"(-79.895542,-2.129331)",156
"(-79.895815,-2.13206)",189
"(-79.873649,-2.089574)",128
"(-79.94875,-2.8498484)",262
"(-79.85205,-2.075652)",130
"(-79.885417,-2.128827)",128
"(-79.851772,-2.07552)",188
"(-79.882054,-2.135529)",132
"(-79.883662,-2.142455)",59
"(-79.87375,-2.09112)",194
"(-79.873859,-2.093301)",220
"(-79.892849,-2.166844)",226
"(-79.869919,-2.114217)",147
"(-79.836902,-2.072752)",155
"(-79.8943,-2.13088)",207
"(-79.894202,-2.131771)",126
"(-79.9272256,-2.1228027)",272
"(-79.841567,-2.072032)",318
"(-79.870682,-2.11284)",194
"(-79.832109,-2.068989)",329
"(-79.8682,-2.123322)",168
"(-79.841304,-2.072215)",144
"(-79.873909,-2.100024)",199
"(-79.895542,-2.163764)",224
"(-79.833005,-2.067917)",225
"(-79.872589,-2.106574)",164
"(-79.873885,-2.07604)",140
"(-79.89222,-2.165904)",143
"(-79.883895,-2.142834)",211
"(-79.83638,-2.073004)",201
"(-79.889972,-2.160827)",193
"(-79.895497,-2.163482)",132
"(-79.868757,-2.116257)",451
"(-79.884544,-2.12845)",178
"(-79.895779,-2.163865)",221
"(-79.895289,-2.164775)",128
"(-79.873679,-2.090139)",453
"(-79.874074,-2.099502)",454
"(-79.870459,-2.124719)",168
"(-79.895492,-2.163482)",148
"(-79.897009,-2.180736)",367
"(-79.895874,-2.156409)",61
"(-79.868434,-2.116895)",153
"(-79.895492,-2.163482)",136
"(-79.889272,-2.131814)",194
"(-79.867134,-2.11926)",166
"(-79.873955,-2.09693)",179
"(-79.832809,-2.068402)",182
"(-79.920302,-2.087322)",430
"(-79.868434,-2.116895)",128
"(-79.89579,-2.163849)",223
"(-79.873384,-2.12557)",319
"(-79.88283,-2.140884)",452
"(-79.947802,-2.181775)",374
"(-79.898142,-2.157737)",447
"(-79.883115,-2.117351)",379
"(-79.837099,-2.072775)",165
"(-79.893234,-2.135504)",447
"(-79.865907,-2.122004)",153
"(-79.881382,-2.126662)",147
"(-79.873652,-2.083442)",177
"(-79.896783,-2.185709)",360
"(-79.87209,-2.10856)",126
"(-79.892224,-2.165249)",149
"(-79.867135,-2.119147)",217
"(-79.833564,-2.067037)",438
"(-79.873649,-2.084091)",445
"(-79.868675,-2.116407)",318
"(-79.845464,-2.073794)",222
"(-79.849927,-2.07431)",205
"(-79.895452,-2.163452)",224
"(-79.88498,-2.144956)",125
"(-79.836199,-2.073089)",221
"(-79.890014,-2.049504)",391
"(-79.833672,-2.069959)",201
"(-79.946039,-2.177922)",374
"(-79.885944,-2.14673)",141
"(-79.866239,-2.12227)",201
"(-79.884744,-2.128585)",178
"(-79.887815,-2.157174)",452
"(-79.88591,-2.129575)",214
"(-79.88339,-2.127514)",193
"(-79.871935,-2.108917)",61
"(-79.873587,-2.088164)",205
"(-79.873872,-2.100404)",169
"(-79.876525,-2.12602)",142
"(-79.890966,-2.240994)",375
"(-79.834731,-2.072855)",440
"(-79.87393,-2.094564)",191
"(-79.872569,-2.106735)",184
"(-79.873877,-2.093624)",141
"(-79.89069,-2.162062)",182
"(-79.833677,-2.068279)",206
"(-79.882482,-2.129456)",379
"(-79.833619,-2.067652)",68
"(-79.874062,-2.097447)",174
"(-79.849927,-2.07431)",212
"(-79.882339,-2.125294)",451
"(-79.896805,-2.138205)",394
"(-79.894287,-2.131164)",135
"(-79.895549,-2.180262)",373
"(-79.86859,-2.073725)",192
"(-79.853037,-2.07585)",139
"(-79.94875,-2.8498484)",263
"(-79.873774,-2.073654)",204
"(-79.881975,-2.126737)",209
"(-79.872594,-2.106589)",227
"(-79.8862,-2.14738)",125
"(-79.895542,-2.129331)",199
"(-79.846329,-2.073884)",438
"(-79.864837,-2.074319)",59
"(-79.895705,-2.132165)",175
"(-79.868477,-2.123494)",209
"(-79.872921,-2.10512)",179
"(-79.889837,-2.160594)",174
"(-79.873101,-2.073089)",438
"(-79.895787,-2.16386)",140
"(-79.894145,-2.131302)",184
"(-79.845992,-2.073864)",215
"(-79.900152,-2.243664)",346
"(-79.875807,-2.125889)",131
"(-79.89179,-2.131974)",185
"(-79.875375,-2.125867)",208
"(-80.336684,-2.376814)",394
"(-79.873635,-2.084136)",217
"(-79.894475,-2.13188)",218
"(-79.883945,-2.127977)",212
"(-79.871699,-2.125319)",152
"(-79.898821,-2.186298)",352
"(-79.883602,-2.133164)",126
"(-79.833624,-2.067879)",215
"(-79.914979,-2.145679)",375
"(-79.882026,-2.13588)",177
"(-79.874054,-2.099536)",177
"(-79.882974,-2.119792)",379
"(-79.850287,-2.07441)",209
"(-79.835232,-2.073304)",68
"(-79.886282,-2.147659)",175
"(-79.918587,-2.195939)",340
"(-79.895759,-2.163912)",180
"(-79.873642,-2.08393)",145
"(-79.895072,-2.132245)",201
"(-79.873955,-2.097477)",128
"(-79.833709,-2.067975)",329
"(-79.895452,-2.163452)",154
"(-79.885972,-2.129587)",153
"(-79.920366,-2.087362)",45
"(-79.832715,-2.068405)",227
"(-79.894202,-2.131771)",137
"(-79.879742,-2.126449)",212
"(-79.884349,-2.143687)",150
"(-79.889837,-2.160594)",191
"(-80.26475,-2.330124)",393
"(-79.867159,-2.119122)",435
"(-79.892387,-2.166832)",213
"(-79.895292,-2.12964)",224
"(-79.873737,-2.09119)",446
"(-79.883932,-2.127965)",223
"(-79.886282,-2.147659)",152
"(-79.873039,-2.104774)",154
"(-79.886109,-2.129502)",197
"(-79.87365,-2.083755)",159
"(-79.884864,-2.128661)",135
"(-79.87375,-2.09112)",139
"(-79.88195,-2.137097)",213
"(-79.895964,-2.165047)",59
"(-79.873835,-2.1013)",155
"(-79.854717,-2.075302)",227
"(-79.832101,-2.068382)",142
"(-79.83793,-2.072575)",66
"(-79.845992,-2.073864)",161
"(-79.84283,-2.07251)",58
"(-80.36941,-2.40347)",394
"(-79.87401,-2.096552)",452
"(-79.88494,-2.144735)",451
"(-79.873714,-2.101937)",226
"(-79.871665,-2.110267)",145
"(-79.89439,-2.131165)",143
"(-79.886124,-2.147137)",160
"(-79.92035,-2.087327)",402
"(-79.884465,-2.12971)",132
"(-79.873872,-2.100404)",181
"(-79.865822,-2.12204)",329
"(-79.872544,-2.106849)",136
"(-79.881914,-2.138109)",172
"(-79.871729,-2.125304)",136
"(-79.886564,-2.154854)",329
"(-79.897571,-2.178442)",382
"(-79.873967,-2.096044)",452
"(-79.886552,-2.149332)",188
"(-79.844932,-2.073455)",176
"(-79.88547,-2.145814)",158
"(-79.868695,-2.116279)",182
"(-79.871487,-2.11092)",227
"(-79.872614,-2.106637)",26
"(-79.832895,-2.068292)",158
"(-79.883874,-2.144602)",70
"(-79.872475,-2.073177)",218
"(-79.833677,-2.068279)",170
"(-79.887125,-2.155874)",209
"(-79.843409,-2.072747)",438
"(-79.833394,-2.068005)",68
"(-79.874034,-2.09668)",124
"(-79.894502,-2.187012)",449
"(-79.872189,-2.108304)",195
"(-79.855975,-2.074849)",44
"(-79.873849,-2.077194)",446
"(-79.885184,-2.145275)",137
"(-79.891187,-2.16294)",151
"(-79.873635,-2.084136)",197
"(-79.867134,-2.11926)",176
"(-79.885417,-2.128827)",164
"(-79.885542,-2.129355)",156
"(-80.124385,-2.245574)",393
"(-79.88316,-2.141574)",442
"(-79.869379,-2.12406)",225
"(-79.873657,-2.083464)",441
"(-79.842062,-2.072182)",178
"(-79.871732,-2.073274)",440
"(-79.833672,-2.068964)",163
"(-79.895087,-2.167916)",131
