coordenadas,id_trayectoria
"(-79.893035,-2.16683)",221
"(-79.843037,-2.072557)",68
"(-79.888684,-2.131775)",174
"(-79.892202,-2.166365)",124
"(-79.885947,-2.128952)",170
"(-79.832887,-2.06833)",385
"(-79.920365,-2.087362)",413
"(-79.870605,-2.07344)",166
"(-79.856447,-2.074545)",222
"(-79.859874,-2.075689)",155
"(-79.895782,-2.16387)",175
"(-79.884979,-2.128729)",212
"(-79.873849,-2.092647)",124
"(-79.849329,-2.074214)",204
"(-79.870877,-2.112479)",451
"(-79.887445,-2.130804)",201
"(-80.101264,-2.231994)",393
"(-79.893289,-2.167089)",218
"(-79.872981,-2.10506)",140
"(-79.890939,-2.162515)",140
"(-79.904519,-2.160342)",374
"(-79.871324,-2.111545)",197
"(-79.865785,-2.121944)",136
"(-79.881885,-2.135837)",442
"(-79.88651,-2.15047)",451
"(-79.887739,-2.157075)",194
"(-79.897115,-2.180207)",367
"(-79.895244,-2.132484)",194
"(-79.869304,-2.115386)",217
"(-79.860792,-2.075319)",219
"(-79.882134,-2.139212)",134
"(-79.884349,-2.143687)",170
"(-79.84446,-2.073425)",209
"(-79.87408,-2.098874)",137
"(-79.866735,-2.122524)",171
"(-79.873627,-2.084614)",221
"(-79.882084,-2.135182)",204
"(-79.886065,-2.129475)",152
"(-79.84679,-2.07394)",197
"(-79.88397,-2.127999)",222
"(-79.88808,-2.157507)",319
"(-79.867527,-2.118414)",161
"(-79.883749,-2.13299)",143
"(-79.887657,-2.156872)",195
"(-79.880091,-2.126494)",158
"(-79.847574,-2.074029)",22
"(-79.869304,-2.115386)",123
"(-79.833677,-2.068487)",225
"(-79.873842,-2.10093)",452
"(-79.870111,-2.113872)",224
"(-79.831887,-2.068744)",68
"(-79.832769,-2.068414)",440
"(-79.871239,-2.111759)",437
"(-79.895072,-2.132245)",132
"(-79.887675,-2.156884)",67
"(-79.895759,-2.163912)",207
"(-79.895109,-2.16715)",127
"(-79.895979,-2.164582)",420
"(-79.895642,-2.13212)",181
"(-79.87367,-2.083282)",22
"(-79.890975,-2.133139)",157
"(-79.895094,-2.166914)",154
"(-79.895677,-2.132152)",151
"(-79.894412,-2.130732)",135
"(-79.858579,-2.075814)",223
"(-79.882084,-2.135182)",218
"(-79.872819,-2.073132)",163
"(-79.894412,-2.130732)",158
"(-79.866044,-2.122117)",222
"(-79.8706,-2.12479)",435
"(-79.868699,-2.116447)",200
"(-79.886539,-2.148745)",328
"(-79.83613,-2.073074)",318
"(-79.883247,-2.127392)",196
"(-79.89727,-2.182536)",350
"(-79.88428,-2.143572)",178
"(-79.864164,-2.074354)",122
"(-79.892387,-2.166832)",224
"(-79.895789,-2.16385)",218
"(-79.89434,-2.167897)",140
"(-79.833682,-2.06813)",66
"(-79.873749,-2.073454)",22
"(-79.895794,-2.131907)",145
"(-79.9272371,-2.1228203)",397
"(-79.895484,-2.164419)",168
"(-79.873774,-2.101639)",215
"(-79.833692,-2.068702)",393
"(-79.866026,-2.122195)",193
"(-79.87361,-2.088884)",190
"(-79.852352,-2.075757)",190
"(-79.854404,-2.075475)",139
"(-79.834755,-2.073022)",197
"(-79.897902,-2.176515)",382
"(-79.834427,-2.071494)",178
"(-79.873825,-2.092326)",146
"(-79.872797,-2.105659)",216
"(-79.8862,-2.14738)",217
"(-79.8893,-2.15967)",211
"(-79.872854,-2.067169)",431
"(-79.895112,-2.165134)",200
"(-79.870027,-2.124439)",198
"(-79.874059,-2.097182)",22
"(-79.88214,-2.134549)",123
"(-79.876454,-2.125975)",130
"(-79.89229,-2.166819)",216
"(-79.834189,-2.070784)",135
"(-79.874029,-2.099884)",224
"(-79.89106,-2.162834)",59
"(-79.895169,-2.154359)",447
"(-79.88372,-2.12779)",179
"(-79.895306,-2.132415)",198
"(-79.890589,-2.133185)",213
"(-79.886035,-2.146927)",185
"(-79.89566,-2.132137)",202
"(-79.882594,-2.12531)",451
"(-79.88195,-2.137097)",155
"(-79.863284,-2.074464)",138
"(-79.88235,-2.125154)",452
"(-79.897072,-2.185205)",357
"(-79.94875,-2.8498484)",82
"(-79.892224,-2.16567)",155
"(-79.888232,-2.157835)",176
"(-79.893035,-2.16683)",159
"(-79.873815,-2.078235)",212
"(-79.873371,-2.103272)",441
"(-79.869609,-2.114857)",167
"(-80.370324,-2.403609)",394
"(-79.8326437,-2.0690544)",295
"(-79.871582,-2.110599)",128
"(-79.870111,-2.113872)",174
"(-79.872744,-2.105892)",150
"(-79.866444,-2.122337)",174
"(-79.865824,-2.12159)",445
"(-79.885241,-2.12881)",216
"(-79.872312,-2.107769)",179
"(-79.873937,-2.095549)",190
"(-79.885184,-2.145275)",164
"(-79.866949,-2.122592)",217
"(-79.947612,-2.10985)",375
"(-79.856832,-2.074724)",139
"(-79.874619,-2.125765)",222
"(-79.8970839,-2.1824209)",335
"(-79.877806,-2.126221)",437
"(-79.832507,-2.068402)",172
"(-79.970144,-2.18532)",392
"(-79.873827,-2.095514)",171
"(-79.895634,-2.132144)",160
"(-79.860792,-2.075319)",192
"(-79.882114,-2.133364)",442
"(-79.895491,-2.163554)",31
"(-79.873665,-2.073235)",318
"(-79.881065,-2.126624)",213
"(-79.870064,-2.114072)",205
"(-79.87237,-2.107532)",220
"(-79.866379,-2.120522)",157
"(-79.873689,-2.083047)",453
"(-79.891899,-2.131834)",156
"(-79.833727,-2.070115)",149
"(-79.962885,-2.18649)",392
"(-79.871477,-2.073324)",446
"(-79.878912,-2.053994)",432
"(-79.86979,-2.114499)",393
"(-79.840279,-2.072266)",177
"(-79.844514,-2.073464)",194
"(-79.838424,-2.072492)",150
"(-79.886379,-2.148129)",59
"(-79.886552,-2.149332)",151
"(-79.891669,-2.132129)",141
"(-79.873749,-2.073454)",185
"(-79.88372,-2.12779)",213
"(-79.884945,-2.12871)",143
"(-79.857939,-2.075475)",328
"(-79.866142,-2.121075)",203
"(-79.868434,-2.116895)",166
"(-79.873057,-2.104575)",141
"(-79.8673,-2.118947)",204
"(-79.83472,-2.073317)",44
"(-79.885807,-2.128855)",172
"(-79.853387,-2.075829)",156
"(-79.896105,-2.16503)",59
"(-79.894992,-2.165582)",170
"(-79.840825,-2.07227)",179
"(-79.894202,-2.131771)",204
"(-79.879164,-2.126374)",181
"(-79.884715,-2.128565)",141
"(-79.895112,-2.165134)",145
"(-79.850359,-2.074384)",319
"(-79.867039,-2.122685)",127
"(-79.8848,-2.12862)",202
"(-79.898485,-2.204828)",361
"(-79.83188,-2.068694)",393
"(-79.896354,-2.181999)",331
"(-79.883729,-2.133105)",123
"(-79.8738,-2.092312)",319
"(-79.832295,-2.068402)",148
"(-79.881294,-2.052722)",431
"(-79.879432,-2.126405)",166
"(-79.876432,-2.055244)",390
"(-79.928037,-2.160401)",387
"(-79.873977,-2.096081)",121
"(-79.832564,-2.068965)",329
"(-79.868469,-2.11669)",184
"(-79.89908,-2.186216)",351
"(-79.917034,-2.171594)",387
"(-79.898636,-2.173102)",383
"(-79.874094,-2.097447)",454
"(-79.886562,-2.149484)",175
"(-79.856832,-2.074724)",209
"(-79.858579,-2.075814)",137
"(-79.840104,-2.072274)",164
"(-79.873802,-2.078587)",213
"(-79.886529,-2.148934)",175
"(-79.884465,-2.12971)",166
"(-79.873692,-2.082534)",221
"(-79.94875,-2.8498484)",240
"(-79.872964,-2.105312)",385
"(-79.834069,-2.070392)",189
"(-79.902769,-2.142679)",447
"(-79.870024,-2.124465)",205
"(-79.873762,-2.091422)",132
"(-79.894524,-2.131179)",196
"(-79.845327,-2.07378)",438
"(-79.881937,-2.137432)",145
"(-79.898067,-2.203636)",361
"(-79.882519,-2.133049)",214
"(-79.883537,-2.127637)",123
"(-79.895159,-2.16789)",138
"(-79.868765,-2.123679)",191
"(-79.873664,-2.083515)",435
"(-79.857424,-2.075037)",66
"(-79.892984,-2.132232)",136
"(-79.873879,-2.074722)",184
"(-79.861794,-2.074914)",445
"(-79.845747,-2.073895)",63
"(-79.893269,-2.167277)",152
"(-79.883847,-2.114615)",452
"(-79.892224,-2.16567)",168
"(-79.872002,-2.10889)",205
"(-79.937912,-2.081882)",374
"(-79.884904,-2.128685)",225
"(-79.872595,-2.106524)",221
"(-79.886282,-2.147659)",181
"(-79.883664,-2.127744)",162
"(-79.846439,-2.073995)",34
"(-79.885765,-2.146375)",210
"(-80.151159,-2.263725)",394
"(-79.894287,-2.131164)",142
"(-79.881974,-2.136579)",179
"(-79.833247,-2.068057)",224
"(-79.887945,-2.131212)",133
"(-79.89483,-2.155825)",62
"(-79.915312,-2.196752)",341
"(-79.857519,-2.075079)",150
"(-79.94875,-2.8498484)",240
"(-79.840649,-2.072272)",216
"(-79.895449,-2.163457)",206
"(-79.870745,-2.073419)",193
"(-79.884149,-2.14326)",451
"(-79.847289,-2.07396)",318
"(-79.832194,-2.068396)",224
"(-79.897277,-2.199559)",344
"(-79.87086,-2.073529)",65
"(-79.872559,-2.073166)",169
"(-79.884522,-2.144371)",61
"(-79.832262,-2.068415)",318
"(-79.891394,-2.132945)",195
"(-79.87221,-2.07322)",137
"(-79.881684,-2.126699)",177
"(-79.853925,-2.075634)",438
"(-79.870194,-2.113719)",451
"(-79.873897,-2.075037)",22
"(-79.872334,-2.107707)",134
"(-79.892164,-2.164559)",222
"(-79.833344,-2.068056)",144
"(-79.865747,-2.074144)",133
"(-79.935524,-2.234867)",375
"(-79.895453,-2.181857)",352
"(-79.876144,-2.125934)",164
"(-79.891384,-2.132809)",133
"(-79.892117,-2.164512)",451
"(-79.884619,-2.129514)",213
"(-79.83638,-2.073004)",153
"(-79.890259,-2.161344)",201
"(-79.906443,-2.219408)",361
"(-79.889972,-2.160827)",203
"(-79.870444,-2.07346)",172
"(-79.853387,-2.075829)",162
"(-79.873765,-2.073215)",438
"(-79.871252,-2.111542)",202
"(-79.873685,-2.08271)",182
"(-79.884715,-2.128565)",166
"(-79.895225,-2.16488)",165
"(-79.855912,-2.074709)",439
"(-79.94875,-2.8498484)",261
"(-79.889837,-2.160594)",220
"(-79.934435,-2.143887)",386
"(-79.876142,-2.125974)",154
"(-79.895642,-2.13212)",137
"(-79.86655,-2.120189)",182
"(-79.933136,-2.198037)",340
"(-79.872727,-2.106077)",59
"(-79.895084,-2.166755)",442
"(-79.885267,-2.128816)",129
"(-79.895109,-2.16715)",175
"(-79.875375,-2.125867)",190
"(-79.895849,-2.131967)",144
"(-79.867527,-2.118414)",173
"(-79.834864,-2.073139)",188
"(-79.873674,-2.089895)",142
"(-79.852689,-2.075827)",186
"(-79.895011,-2.184259)",352
"(-79.873744,-2.08132)",156
"(-79.855977,-2.074675)",193
"(-79.895857,-2.131992)",195
"(-79.88399,-2.128017)",152
"(-79.895542,-2.129331)",137
"(-79.898545,-2.148997)",447
"(-79.895292,-2.12964)",151
"(-79.83732,-2.072732)",130
"(-79.873109,-2.104232)",445
"(-79.843117,-2.072596)",453
"(-79.885511,-2.128797)",183
"(-79.873655,-2.083441)",155
"(-79.850302,-2.074424)",161
"(-79.871002,-2.125017)",216
"(-79.871487,-2.11092)",166
"(-79.873792,-2.079747)",435
"(-79.895089,-2.166844)",195
"(-79.843596,-2.072852)",224
"(-79.886545,-2.14917)",177
"(-79.872415,-2.063352)",390
"(-79.867817,-2.117985)",152
"(-79.882785,-2.122727)",442
"(-79.935639,-2.223723)",341
"(-79.924382,-2.194461)",340
"(-79.874062,-2.097447)",179
"(-79.850627,-2.074559)",216
"(-79.872239,-2.108007)",149
"(-79.898362,-2.157758)",366
"(-79.83355,-2.06796)",154
"(-79.87389,-2.094617)",121
"(-79.884127,-2.143265)",181
"(-79.873829,-2.095449)",127
"(-79.844932,-2.073455)",225
"(-79.894089,-2.186487)",361
"(-79.879117,-2.126364)",171
"(-79.924994,-2.194313)",341
"(-79.885644,-2.12882)",186
"(-79.886542,-2.149132)",125
"(-79.866949,-2.122592)",143
"(-79.900101,-2.206965)",357
"(-79.87408,-2.098874)",156
"(-79.845547,-2.073884)",34
"(-79.871129,-2.11185)",180
"(-79.947786,-2.102157)",375
"(-79.866997,-2.073959)",168
"(-79.872569,-2.106735)",223
"(-79.885511,-2.128797)",142
"(-79.895465,-2.164417)",442
"(-79.836902,-2.072752)",213
"(-80.328325,-2.375642)",393
"(-79.880392,-2.126534)",165
"(-79.84498,-2.07343)",454
"(-79.886475,-2.148561)",150
"(-79.883664,-2.127744)",219
"(-79.889837,-2.160594)",225
"(-79.886475,-2.148561)",163
"(-79.883654,-2.142387)",126
"(-79.844514,-2.073464)",197
"(-79.840342,-2.07226)",161
"(-79.904157,-2.172167)",375
"(-79.873955,-2.095132)",204
"(-79.87401,-2.09988)",435
"(-79.889289,-2.159757)",451
"(-79.884476,-2.128402)",207
"(-79.892984,-2.132232)",193
"(-79.896403,-2.181839)",352
"(-79.84233,-2.072384)",385
"(-79.865887,-2.121479)",182
"(-79.89547,-2.163479)",163
"(-79.895369,-2.164602)",207
"(-79.835136,-2.073274)",207
"(-79.866026,-2.122195)",225
"(-79.893035,-2.16683)",143
"(-79.886849,-2.130304)",157
"(-79.87375,-2.081027)",137
"(-79.870605,-2.07344)",172
"(-79.895482,-2.163465)",155
"(-79.87385,-2.092972)",192
"(-79.865824,-2.121847)",188
"(-79.832104,-2.069017)",69
"(-79.866787,-2.11988)",178
"(-79.872435,-2.107462)",326
"(-79.872189,-2.108304)",144
"(-79.894982,-2.165779)",225
"(-79.886154,-2.129332)",438
"(-79.871297,-2.125154)",175
"(-79.895229,-2.167777)",410
"(-79.874105,-2.125669)",191
"(-79.890939,-2.162515)",136
"(-79.885774,-2.128895)",437
"(-80.190955,-2.284524)",394
"(-79.873774,-2.101639)",180
"(-79.83368,-2.068087)",172
"(-79.885969,-2.129616)",384
"(-79.886325,-2.154354)",150
"(-79.842837,-2.072532)",153
"(-79.885947,-2.128952)",151
"(-79.885417,-2.128827)",152
"(-79.873504,-2.125616)",154
"(-79.886544,-2.149175)",208
"(-79.888687,-2.131775)",224
"(-79.89413,-2.131552)",162
"(-79.894089,-2.166817)",451
"(-79.83474,-2.07252)",155
"(-79.895709,-2.163769)",178
"(-79.880692,-2.126572)",145
"(-79.895699,-2.163782)",452
"(-79.870304,-2.113524)",216
"(-79.881944,-2.137279)",200
"(-79.87067,-2.124824)",156
"(-79.884837,-2.128642)",164
"(-79.882817,-2.140857)",452
"(-79.887945,-2.131212)",183
"(-79.886849,-2.130304)",179
"(-79.89517,-2.132479)",180
"(-79.889527,-2.13192)",393
"(-79.87386,-2.076772)",173
"(-79.88955,-2.160237)",442
"(-79.889649,-2.132114)",153
"(-79.866581,-2.073972)",446
"(-79.893567,-2.132187)",219
"(-79.884744,-2.128585)",179
"(-79.891417,-2.163362)",128
"(-79.885362,-2.128814)",126
"(-79.833247,-2.068057)",186
"(-79.895852,-2.196259)",341
"(-79.851307,-2.075185)",134
"(-79.945465,-2.170762)",375
"(-79.894529,-2.167914)",171
"(-80.11799,-2.240017)",393
"(-79.895695,-2.132154)",211
"(-79.900728,-2.212238)",360
"(-79.88624,-2.152215)",185
"(-79.886575,-2.149812)",214
"(-79.887445,-2.130804)",190
"(-79.884207,-2.128194)",148
"(-79.886542,-2.149144)",203
"(-79.858262,-2.075677)",183
"(-79.892075,-2.164394)",144
"(-79.833675,-2.068714)",194
"(-79.8914,-2.132642)",210
"(-79.886264,-2.154099)",148
"(-79.895444,-2.16367)",221
"(-79.873692,-2.077407)",64
"(-79.873749,-2.073454)",186
"(-79.876454,-2.125975)",205
"(-79.868995,-2.115925)",155
"(-79.895244,-2.132484)",123
"(-79.900991,-2.184211)",351
"(-79.847186,-2.163949)",70
"(-79.931685,-2.193234)",340
"(-79.873179,-2.073077)",183
"(-79.833677,-2.068279)",175
"(-79.897033,-2.185331)",361
"(-79.895022,-2.16544)",22
"(-79.896555,-2.181127)",331
"(-79.874059,-2.097182)",163
"(-79.835524,-2.073269)",135
"(-79.875375,-2.125867)",139
"(-79.873365,-2.10338)",226
"(-80.188069,-2.276487)",393
"(-79.841249,-2.072255)",190
"(-79.895067,-2.166577)",149
"(-79.890814,-2.162294)",132
"(-79.848457,-2.074125)",135
"(-79.895112,-2.165134)",140
"(-79.833624,-2.067677)",58
"(-79.884255,-2.143452)",122
"(-79.883014,-2.119097)",380
"(-79.867449,-2.122862)",200
"(-79.844625,-2.073481)",147
"(-79.872855,-2.105392)",144
"(-79.882827,-2.12199)",451
"(-79.886315,-2.147779)",410
"(-79.871437,-2.11123)",190
"(-79.865785,-2.121944)",211
"(-79.872189,-2.108304)",194
"(-79.863675,-2.074412)",129
"(-79.833582,-2.067859)",453
"(-79.917455,-2.219813)",360
"(-79.895374,-2.163472)",451
"(-79.865824,-2.121847)",145
"(-79.865829,-2.121685)",157
"(-79.885322,-2.129185)",176
"(-79.883669,-2.127749)",138
"(-79.874244,-2.12571)",203
"(-79.89434,-2.167897)",169
"(-79.896422,-2.181657)",331
"(-79.874594,-2.125727)",442
"(-79.88565,-2.128797)",215
"(-79.88606,-2.129394)",222
"(-79.908032,-2.219159)",361
"(-79.895182,-2.167702)",191
"(-79.873877,-2.093624)",131
"(-79.867039,-2.122685)",128
"(-79.873747,-2.081784)",436
"(-79.884325,-2.143649)",219
"(-79.873264,-2.103792)",142
"(-79.863284,-2.074464)",160
"(-79.885687,-2.146229)",157
"(-79.832295,-2.068402)",220
"(-79.885714,-2.129442)",408
"(-79.873685,-2.08271)",159
"(-79.888469,-2.156657)",70
"(-79.88657,-2.149657)",203
"(-79.883387,-2.141904)",144
"(-79.88339,-2.127514)",135
"(-79.894559,-2.18723)",449
"(-79.8963771,-2.18186)",312
"(-79.893289,-2.167089)",195
"(-79.886029,-2.129562)",168
"(-79.895292,-2.12964)",224
"(-80.178487,-2.272674)",393
"(-79.868131,-2.117399)",199
"(-79.886545,-2.149175)",173
"(-79.886007,-2.129577)",142
"(-79.910029,-2.198041)",341
"(-79.883247,-2.127392)",153
"(-79.883654,-2.142387)",167
"(-79.894758,-2.18181)",352
"(-79.895715,-2.182952)",352
"(-79.880815,-2.12651)",451
"(-79.869532,-2.124082)",441
"(-79.873659,-2.083126)",451
"(-79.87357,-2.087115)",153
"(-79.877702,-2.126176)",133
"(-79.84453,-2.073477)",202
"(-79.895787,-2.163857)",189
"(-80.238965,-2.305612)",393
"(-79.873829,-2.095449)",203
"(-79.873674,-2.089895)",129
"(-79.871825,-2.109869)",213
"(-79.918317,-2.055082)",392
"(-79.883945,-2.127977)",180
"(-79.895467,-2.163459)",217
"(-79.885765,-2.129512)",160
"(-79.87399,-2.100245)",170
"(-79.891387,-2.13308)",148
"(-79.873685,-2.082905)",198
"(-79.879484,-2.126417)",225
"(-79.882772,-2.18378)",326
"(-79.873187,-2.125529)",452
"(-79.874105,-2.125669)",124
"(-79.885644,-2.12882)",170
"(-79.879742,-2.126449)",134
"(-79.886045,-2.12954)",154
"(-79.886407,-2.154694)",442
"(-79.871492,-2.111709)",64
"(-79.878817,-2.126324)",124
"(-79.873924,-2.096224)",130
"(-79.94875,-2.8498484)",263
"(-79.872569,-2.106734)",452
"(-79.884352,-2.143695)",192
"(-79.895612,-2.163712)",443
"(-79.873804,-2.078109)",437
"(-79.876757,-2.12602)",175
"(-79.866949,-2.122592)",194
"(-79.873697,-2.101605)",131
"(-79.831812,-2.068684)",454
"(-79.86216,-2.074805)",58
"(-79.88039,-2.126537)",220
"(-79.85205,-2.075652)",150
"(-79.894202,-2.131771)",224
"(-79.873955,-2.095805)",446
"(-79.89509,-2.166879)",147
"(-79.895722,-2.163809)",451
"(-79.854975,-2.075167)",44
"(-79.833685,-2.067899)",176
"(-79.886532,-2.149032)",217
"(-79.845995,-2.073845)",438
"(-79.902307,-2.238925)",375
"(-79.881955,-2.13687)",144
"(-79.884127,-2.143265)",151
"(-79.888165,-2.157752)",67
"(-79.852689,-2.075827)",207
"(-79.94875,-2.8498484)",19
"(-79.88326,-2.14168)",192
"(-79.89107,-2.162795)",452
"(-79.869137,-2.11553)",224
"(-79.891899,-2.131834)",162
"(-79.887657,-2.156872)",177
"(-79.884837,-2.128642)",222
"(-79.884476,-2.128402)",225
"(-80.247179,-2.313484)",394
"(-79.890259,-2.161344)",224
"(-79.886812,-2.155677)",70
"(-79.887,-2.155677)",130
"(-79.888945,-2.131786)",170
"(-79.886025,-2.129112)",140
"(-79.908447,-2.219089)",360
"(-79.933421,-2.165573)",351
"(-79.87335,-2.073049)",194
"(-79.836437,-2.07294)",155
"(-79.853742,-2.075757)",169
"(-79.88796,-2.157434)",221
"(-79.89439,-2.131165)",151
"(-79.851067,-2.074849)",319
"(-79.869609,-2.114857)",156
"(-79.884352,-2.143695)",124
"(-79.920392,-2.087364)",399
"(-79.83659,-2.072739)",193
"(-79.890319,-2.133155)",446
"(-79.888702,-2.13175)",182
"(-79.8727,-2.106092)",215
"(-79.895064,-2.16528)",134
"(-79.873827,-2.077867)",26
"(-79.84093,-2.07225)",319
"(-79.874059,-2.097182)",182
"(-79.884949,-2.144914)",199
"(-79.94875,-2.8498484)",252
"(-79.89542,-2.163595)",60
"(-79.832892,-2.068102)",211
"(-79.8673,-2.118947)",134
"(-79.882292,-2.131532)",441
"(-79.86655,-2.120189)",201
"(-79.870024,-2.124465)",178
"(-79.883765,-2.132802)",194
"(-79.891934,-2.164224)",163
"(-79.856625,-2.074642)",178
"(-79.866809,-2.122482)",393
"(-79.873685,-2.082905)",217
"(-79.895709,-2.163769)",176
"(-79.895094,-2.166859)",442
"(-79.845464,-2.073794)",171
"(-79.844762,-2.073425)",384
"(-79.840279,-2.072266)",174
"(-79.866294,-2.120792)",158
"(-79.882214,-2.133741)",187
"(-79.8914,-2.133034)",197
"(-79.873749,-2.081172)",165
"(-79.86621,-2.122225)",135
"(-79.888299,-2.131489)",126
"(-79.879742,-2.126449)",199
"(-79.88796,-2.157434)",144
"(-79.874072,-2.097707)",172
"(-79.873745,-2.080877)",394
"(-79.872981,-2.10506)",170
"(-79.874082,-2.098567)",22
"(-79.841214,-2.07226)",204
"(-79.869346,-2.115197)",22
"(-79.869346,-2.115197)",161
"(-79.873757,-2.080739)",454
"(-79.887717,-2.131029)",204
"(-79.89483,-2.130207)",182
"(-79.888134,-2.131355)",161
"(-79.832879,-2.068374)",145
"(-79.893386,-2.132239)",153
"(-79.873979,-2.098917)",227
"(-79.883425,-2.127542)",225
"(-79.851134,-2.074992)",163
"(-79.894257,-2.131856)",214
"(-79.902483,-2.217651)",361
"(-79.840342,-2.07226)",221
"(-79.89069,-2.162062)",168
"(-79.88492,-2.12873)",435
"(-79.895484,-2.164419)",179
"(-79.886045,-2.12954)",227
"(-79.894524,-2.131179)",185
"(-79.895462,-2.163572)",129
"(-79.872775,-2.12553)",135
"(-79.88547,-2.145814)",159
"(-79.833672,-2.069224)",22
"(-79.883677,-2.13321)",198
"(-79.844631,-2.073462)",328
"(-79.868695,-2.116279)",224
"(-79.867744,-2.118009)",152
"(-79.897146,-2.168595)",382
"(-79.900837,-2.190526)",370
"(-79.90574,-2.139025)",447
"(-79.831967,-2.068417)",393
"(-79.873027,-2.073087)",318
"(-79.873874,-2.095807)",219
"(-79.883932,-2.127965)",22
"(-79.873872,-2.125662)",168
"(-79.841477,-2.072035)",179
"(-79.86915,-2.115652)",189
"(-79.87367,-2.083282)",216
"(-79.852689,-2.075827)",219
"(-79.841249,-2.072255)",144
"(-79.884904,-2.128685)",167
"(-79.870354,-2.113549)",153
"(-79.884689,-2.128549)",138
"(-79.839267,-2.072361)",179
"(-79.895306,-2.132415)",188
"(-79.881795,-2.137407)",441
"(-79.895167,-2.167875)",442
"(-79.833979,-2.070257)",138
"(-79.881914,-2.138109)",163
"(-79.895397,-2.164572)",157
"(-79.886264,-2.154099)",140
"(-79.895467,-2.183391)",371
"(-79.892164,-2.16759)",318
"(-79.873937,-2.095464)",122
"(-79.839847,-2.072289)",158
"(-79.898604,-2.172977)",332
"(-79.866206,-2.120855)",148
"(-79.83659,-2.072739)",201
"(-79.831795,-2.06849)",182
"(-79.894907,-2.180509)",372
"(-79.884049,-2.128064)",152
"(-79.88399,-2.128017)",175
"(-79.884504,-2.128417)",191
"(-79.94875,-2.8498484)",82
"(-79.841626,-2.071979)",172
"(-79.873572,-2.087462)",196
"(-79.848675,-2.074104)",68
"(-79.883664,-2.127744)",209
"(-79.888684,-2.131775)",218
"(-79.885227,-2.128814)",214
"(-79.886567,-2.150027)",209
"(-79.895459,-2.16373)",180
"(-79.866787,-2.11988)",171
"(-80.096325,-2.227962)",393
"(-79.856124,-2.074589)",151
"(-79.891305,-2.13309)",22
"(-79.895225,-2.16488)",142
"(-79.895067,-2.166577)",187
"(-79.888069,-2.157685)",37
"(-79.873617,-2.073064)",451
"(-79.867694,-2.12301)",222
"(-79.88285,-2.127062)",198
"(-79.882054,-2.135529)",201
"(-79.882237,-2.133185)",130
"(-79.874244,-2.12571)",202
"(-79.892202,-2.164719)",215
"(-79.841149,-2.072266)",207
"(-79.873955,-2.095132)",167
"(-79.881914,-2.138109)",223
"(-79.838135,-2.072545)",201
"(-79.873982,-2.09854)",160
"(-79.886572,-2.149927)",194
"(-79.889722,-2.160381)",221
"(-80.235515,-2.299217)",393
"(-79.87205,-2.125415)",219
"(-79.885189,-2.128799)",131
"(-79.881955,-2.13687)",127
"(-79.833171,-2.068982)",35
"(-79.892225,-2.16545)",215
"(-79.868477,-2.123494)",177
