coordenadas,id_trayectoria
"(-79.904157,-2.172167)",374
"(-79.895742,-2.163907)",330
"(-79.891159,-2.133109)",170
"(-79.875754,-2.125921)",133
"(-79.832614,-2.068405)",219
"(-79.84679,-2.07394)",138
"(-79.895368,-2.18379)",351
"(-79.873119,-2.104317)",206
"(-79.899592,-2.207081)",356
"(-79.87237,-2.107532)",160
"(-79.884892,-2.128679)",169
"(-79.89153,-2.16357)",211
"(-79.885944,-2.14673)",197
"(-79.895395,-2.163442)",409
"(-79.872059,-2.108897)",187
"(-79.872912,-2.105359)",176
"(-79.883962,-2.131022)",197
"(-79.882757,-2.140734)",191
"(-79.89222,-2.165904)",213
"(-79.872844,-2.10579)",328
"(-79.847574,-2.074029)",206
"(-79.834685,-2.072267)",204
"(-79.863675,-2.074412)",139
"(-79.893467,-2.188756)",370
"(-79.94875,-2.8498484)",252
"(-79.836485,-2.072799)",440
"(-79.83367,-2.069739)",225
"(-79.883729,-2.133105)",188
"(-79.895112,-2.165134)",147
"(-79.878817,-2.126324)",160
"(-79.882237,-2.133185)",202
"(-79.840104,-2.072274)",151
"(-79.8893,-2.15967)",211
"(-79.873717,-2.090861)",329
"(-79.874244,-2.12571)",167
"(-79.840404,-2.072322)",65
"(-79.884549,-2.128457)",155
"(-79.884824,-2.144447)",384
"(-79.850795,-2.074675)",196
"(-79.892052,-2.164442)",441
"(-79.873692,-2.082534)",128
"(-79.895849,-2.131967)",206
"(-79.895064,-2.16528)",204
"(-79.870882,-2.073392)",175
"(-79.889797,-2.132687)",210
"(-79.837511,-2.072687)",121
"(-79.873192,-2.103942)",121
"(-79.88579,-2.128837)",136
"(-79.884349,-2.143689)",182
"(-79.895327,-2.164699)",123
"(-79.86859,-2.073725)",138
"(-79.882705,-2.126969)",194
"(-79.85205,-2.075652)",183
"(-79.851307,-2.075185)",200
"(-79.869346,-2.115197)",148
"(-79.895519,-2.163506)",132
"(-79.86408,-2.074359)",141
"(-79.855879,-2.074714)",385
"(-79.87247,-2.073179)",446
"(-79.88494,-2.144902)",211
"(-79.849117,-2.07413)",393
"(-79.866294,-2.120792)",150
"(-79.869137,-2.11553)",199
"(-79.838424,-2.072492)",176
"(-79.88591,-2.129575)",156
"(-80.097302,-2.23048)",394
"(-79.836499,-2.072835)",224
"(-79.866044,-2.122117)",191
"(-79.880729,-2.126584)",193
"(-79.880392,-2.126534)",141
"(-79.911361,-2.203806)",356
"(-79.883749,-2.13299)",200
"(-79.88991,-2.132841)",446
"(-79.833672,-2.068964)",138
"(-79.893169,-2.166832)",227
"(-79.89619,-2.185859)",361
"(-79.884095,-2.128101)",211
"(-79.866896,-2.122605)",436
"(-79.89417,-2.131482)",157
"(-79.88517,-2.128825)",59
"(-79.900615,-2.200488)",340
"(-79.883749,-2.13299)",194
"(-79.905732,-2.139122)",448
"(-79.949535,-2.12752)",392
"(-79.891857,-2.164127)",37
"(-79.846579,-2.073915)",181
"(-79.895552,-2.16371)",444
"(-79.895165,-2.165057)",318
"(-79.894734,-2.130332)",181
"(-79.873264,-2.103792)",206
"(-79.89043,-2.13319)",22
"(-79.891187,-2.16294)",139
"(-79.885622,-2.146144)",59
"(-79.840104,-2.072274)",217
"(-79.867134,-2.11926)",132
"(-79.832809,-2.068402)",173
"(-79.906087,-2.188162)",371
"(-79.865907,-2.122004)",160
"(-79.871324,-2.111545)",159
"(-79.88657,-2.149657)",22
"(-79.88342,-2.127559)",445
"(-79.843087,-2.072619)",127
"(-79.871699,-2.125319)",161
"(-79.833679,-2.067702)",133
"(-79.835524,-2.073269)",208
"(-79.897818,-2.177043)",383
"(-79.847872,-2.074062)",219
"(-79.894852,-2.131975)",170
"(-79.89539,-2.131557)",218
"(-79.873945,-2.094856)",212
"(-79.929529,-2.197448)",377
"(-79.89417,-2.131186)",159
"(-79.870682,-2.11284)",221
"(-79.891542,-2.132295)",217
"(-79.87119,-2.073347)",156
"(-79.873907,-2.096021)",155
"(-79.886282,-2.147659)",147
"(-79.882367,-2.133035)",169
"(-79.84679,-2.07394)",176
"(-79.895904,-2.128935)",437
"(-79.870859,-2.1125)",152
"(-79.877312,-2.126122)",155
"(-79.895815,-2.13206)",203
"(-79.882084,-2.135182)",200
"(-79.87067,-2.124824)",148
"(-79.843817,-2.072974)",150
"(-79.866917,-2.073944)",440
"(-79.878784,-2.12632)",139
"(-80.099514,-2.232124)",393
"(-79.892219,-2.166789)",125
"(-79.884985,-2.128729)",184
"(-79.89201,-2.131694)",205
"(-79.833672,-2.068964)",168
"(-79.833672,-2.069959)",194
"(-79.89178,-2.164025)",184
"(-79.884307,-2.128264)",159
"(-79.874995,-2.125815)",212
"(-79.8819,-2.13754)",26
"(-79.87372,-2.080609)",441
"(-79.873629,-2.084364)",140
"(-79.867694,-2.12301)",125
"(-79.894924,-2.130082)",210
"(-79.882964,-2.127157)",173
"(-79.894852,-2.131975)",172
"(-79.87981,-2.053534)",431
"(-79.840279,-2.072266)",185
"(-79.886492,-2.150634)",37
"(-79.894734,-2.130332)",173
"(-79.895849,-2.131967)",210
"(-79.850795,-2.074675)",203
"(-79.898877,-2.171304)",367
"(-79.871984,-2.109212)",123
"(-79.885514,-2.145807)",409
"(-79.846027,-2.073867)",222
"(-79.892242,-2.131734)",221
"(-79.866877,-2.119624)",59
"(-79.892175,-2.131674)",189
"(-79.938509,-2.083441)",374
"(-79.892057,-2.131662)",212
"(-79.905837,-2.220577)",360
"(-79.889642,-2.132057)",394
"(-79.892102,-2.167157)",68
"(-79.885765,-2.129512)",205
"(-79.895779,-2.163865)",170
"(-79.88426,-2.1441)",165
"(-79.854717,-2.075302)",213
"(-79.87267,-2.07315)",157
"(-79.883832,-2.132052)",164
"(-79.899989,-2.244629)",346
"(-79.895067,-2.166577)",201
"(-79.895306,-2.132415)",203
"(-79.882107,-2.145652)",70
"(-79.879432,-2.126405)",157
"(-79.895502,-2.163495)",139
"(-79.888852,-2.156349)",62
"(-79.857744,-2.075279)",197
"(-79.832935,-2.067944)",167
"(-79.871091,-2.112145)",178
"(-79.906289,-2.219428)",361
"(-79.870815,-2.112722)",208
"(-79.894524,-2.131179)",192
"(-79.873959,-2.097189)",165
"(-79.894696,-2.171116)",363
"(-79.94875,-2.8498484)",263
"(-79.886454,-2.148555)",59
"(-80.280154,-2.349569)",393
"(-79.94875,-2.8498484)",263
"(-79.876454,-2.125975)",210
"(-79.89434,-2.167897)",157
"(-79.873685,-2.082905)",159
"(-79.872849,-2.105642)",175
"(-79.892387,-2.166832)",209
"(-79.897345,-2.238922)",375
"(-79.886162,-2.152304)",442
"(-79.88652,-2.148587)",318
"(-79.882757,-2.140734)",195
"(-79.86491,-2.074252)",142
"(-79.882869,-2.127102)",446
"(-79.873924,-2.096224)",182
"(-79.865875,-2.12209)",157
"(-79.883375,-2.1275)",158
"(-79.873669,-2.102105)",59
"(-79.87088,-2.124954)",215
"(-79.886055,-2.129292)",157
"(-79.8859,-2.128919)",122
"(-79.86647,-2.122384)",210
"(-79.8865,-2.150644)",171
"(-79.83368,-2.068087)",221
"(-79.866444,-2.122337)",187
"(-79.94875,-2.8498484)",243
"(-79.886849,-2.130304)",210
"(-79.894154,-2.131257)",222
"(-79.895306,-2.132415)",174
"(-79.89636,-2.181945)",332
"(-79.876144,-2.125934)",154
"(-79.873722,-2.090514)",216
"(-79.833607,-2.067771)",178
"(-79.873894,-2.075691)",129
"(-79.866206,-2.120855)",143
"(-79.882214,-2.139489)",163
"(-79.873945,-2.09668)",160
"(-79.867399,-2.073899)",160
"(-79.861459,-2.075059)",220
"(-79.872402,-2.073187)",162
"(-79.885364,-2.145612)",156
"(-79.872239,-2.108007)",222
"(-79.88428,-2.143572)",146
"(-79.873504,-2.125616)",134
"(-79.875754,-2.125921)",211
"(-79.89572,-2.132154)",149
"(-79.834069,-2.070392)",179
"(-79.870859,-2.1125)",141
"(-79.879484,-2.126417)",135
"(-79.87361,-2.088884)",165
"(-79.853342,-2.159769)",70
"(-79.87264,-2.12549)",125
"(-79.94499,-2.173667)",391
"(-79.87385,-2.074427)",127
"(-79.948874,-2.1585)",392
"(-79.938389,-2.081754)",391
"(-79.840825,-2.07227)",182
"(-79.845892,-2.073849)",156
"(-79.937647,-2.222245)",341
"(-79.873365,-2.10338)",172
"(-79.868917,-2.115887)",195
"(-79.89521,-2.131439)",188
"(-79.87088,-2.124954)",134
"(-79.892327,-2.131814)",168
"(-79.873124,-2.125547)",218
"(-79.833727,-2.070115)",149
"(-79.882242,-2.1331)",125
"(-79.832715,-2.068405)",145
"(-79.876674,-2.125977)",319
"(-79.865785,-2.121944)",217
"(-79.892219,-2.166789)",157
"(-79.94875,-2.8498484)",252
"(-79.868839,-2.1162)",126
"(-79.87173,-2.073279)",193
"(-79.881065,-2.126624)",220
"(-79.873704,-2.090205)",134
"(-79.873799,-2.078749)",435
"(-79.883882,-2.127927)",153
"(-79.87231,-2.107644)",441
"(-79.883936,-2.142879)",122
"(-79.868965,-2.073667)",176
"(-79.947514,-2.085105)",374
"(-79.8862,-2.14738)",211
"(-79.867039,-2.122685)",209
"(-79.884352,-2.143695)",126
"(-79.833669,-2.068052)",122
"(-79.895609,-2.163589)",221
"(-79.895595,-2.16435)",60
"(-79.84446,-2.073425)",224
"(-79.87335,-2.073049)",155
"(-79.882567,-2.123159)",319
"(-79.887657,-2.156872)",173
"(-79.87119,-2.073347)",126
"(-79.873214,-2.104012)",225
"(-79.877405,-2.126122)",157
"(-79.870859,-2.1125)",175
"(-79.895635,-2.164161)",206
"(-79.968388,-2.131902)",369
"(-79.881662,-2.126559)",319
"(-79.949365,-2.123194)",392
"(-79.867694,-2.12301)",167
"(-79.878784,-2.12632)",147
"(-79.866739,-2.119844)",162
"(-79.924705,-2.208941)",357
"(-79.885032,-2.128752)",165
"(-79.895834,-2.132037)",160
"(-79.895444,-2.16345)",188
"(-79.892764,-2.132155)",194
"(-79.871665,-2.110267)",208
"(-79.832929,-2.068232)",121
"(-79.871529,-2.112035)",63
"(-79.889649,-2.132114)",178
"(-79.87399,-2.095945)",126
"(-79.902963,-2.199961)",341
"(-79.832894,-2.068197)",145
"(-79.842672,-2.072487)",198
"(-79.892764,-2.132155)",199
"(-79.851524,-2.075364)",227
"(-79.895369,-2.164602)",156
"(-79.896945,-2.185363)",357
"(-79.888947,-2.159129)",442
"(-79.870605,-2.07344)",161
"(-79.895677,-2.132152)",189
"(-79.885079,-2.129035)",156
"(-79.86915,-2.115652)",161
"(-79.88397,-2.127999)",160
"(-79.866026,-2.122195)",136
"(-79.865824,-2.121847)",160
"(-79.884689,-2.128549)",216
"(-79.872912,-2.105359)",175
"(-79.891542,-2.132295)",211
"(-79.866026,-2.122195)",145
"(-79.84286,-2.072487)",389
"(-79.901098,-2.213267)",361
"(-79.877747,-2.126174)",189
"(-80.27117,-2.33991)",393
"(-79.872504,-2.107126)",200
"(-79.873699,-2.08224)",147
"(-79.882297,-2.139735)",220
"(-79.894475,-2.13188)",148
"(-79.851024,-2.074846)",439
"(-79.900613,-2.211701)",361
"(-79.895735,-2.195998)",340
"(-79.885542,-2.129355)",177
"(-79.855835,-2.074739)",59
"(-79.920424,-2.087337)",7
"(-79.884904,-2.128685)",144
"(-79.895812,-2.196201)",340
"(-79.870354,-2.113549)",185
"(-79.91781,-2.144396)",375
"(-79.872544,-2.106849)",146
"(-79.873599,-2.073074)",125
"(-79.835794,-2.073166)",394
"(-79.866332,-2.120666)",436
"(-79.873749,-2.081172)",213
"(-79.867359,-2.122882)",182
"(-79.887319,-2.156267)",441
"(-79.87021,-2.113815)",210
"(-79.895794,-2.13208)",169
"(-79.895527,-2.163537)",319
"(-79.893169,-2.166832)",205
"(-79.833247,-2.068057)",152
"(-79.885222,-2.12887)",437
"(-79.882964,-2.127157)",151
"(-79.932403,-2.128316)",387
"(-79.887739,-2.157075)",203
"(-79.94875,-2.8498484)",263
"(-79.884979,-2.128729)",218
"(-79.886542,-2.149132)",166
"(-79.894734,-2.130332)",196
"(-79.867039,-2.122685)",146
"(-79.945127,-2.172357)",392
"(-79.876142,-2.125974)",165
"(-79.873699,-2.08224)",145
"(-79.886415,-2.151195)",134
"(-79.883479,-2.12762)",58
"(-79.832895,-2.068292)",143
"(-79.857289,-2.074922)",147
"(-79.873314,-2.103584)",150
"(-79.895634,-2.132144)",172
"(-79.873674,-2.089895)",159
"(-79.886325,-2.154354)",209
"(-79.87361,-2.088884)",22
"(-79.873924,-2.095529)",190
"(-79.878149,-2.054369)",389
"(-79.883347,-2.127477)",124
"(-79.89153,-2.16357)",226
"(-79.84679,-2.07394)",159
"(-79.87205,-2.125415)",214
"(-79.850329,-2.074429)",204
"(-79.872594,-2.106589)",207
"(-79.873725,-2.083552)",122
"(-79.87265,-2.106447)",26
"(-79.840409,-2.072266)",127
"(-79.948749,-2.119607)",391
"(-79.881244,-2.126646)",446
"(-79.89179,-2.131974)",149
"(-79.831939,-2.068394)",182
"(-79.894154,-2.131257)",216
"(-79.895609,-2.163589)",162
"(-79.873774,-2.101639)",209
"(-79.890317,-2.133162)",144
"(-79.879484,-2.126417)",129
"(-79.862535,-2.074657)",154
"(-79.871005,-2.112169)",213
"(-79.87402,-2.096437)",210
"(-79.866739,-2.119844)",130
"(-79.881924,-2.137709)",132
"(-79.83342,-2.068207)",63
"(-79.895349,-2.16364)",385
"(-79.892764,-2.132155)",140
"(-79.94875,-2.8498484)",261
"(-79.882101,-2.129667)",62
"(-79.903724,-2.14134)",41
"(-79.87845,-2.126277)",187
"(-79.833847,-2.070194)",22
"(-79.834262,-2.071007)",218
"(-79.883375,-2.1275)",189
"(-79.87405,-2.098494)",441
"(-79.895857,-2.131992)",179
"(-79.892224,-2.164594)",328
"(-79.883662,-2.142455)",59
"(-79.8672,-2.122755)",435
"(-79.88492,-2.128695)",175
"(-79.87067,-2.124824)",197
"(-79.84639,-2.073895)",210
"(-79.83368,-2.067786)",182
"(-79.898453,-2.170396)",383
"(-79.867449,-2.122862)",184
"(-79.869919,-2.114324)",129
"(-79.86408,-2.074359)",135
"(-79.886325,-2.154354)",202
"(-79.879787,-2.126459)",203
"(-79.857057,-2.074807)",216
"(-79.83368,-2.067786)",145
"(-79.890075,-2.132985)",183
"(-79.872334,-2.107707)",170
"(-79.833979,-2.070257)",158
"(-79.895859,-2.196279)",345
"(-79.895765,-2.18605)",361
"(-79.873699,-2.08224)",160
"(-79.895327,-2.164699)",67
"(-79.872239,-2.108007)",140
"(-79.94875,-2.8498484)",19
"(-79.884979,-2.128729)",133
"(-80.089775,-2.222135)",393
"(-79.870354,-2.113549)",195
"(-79.884837,-2.128642)",197
"(-79.87385,-2.074427)",197
"(-79.886099,-2.129189)",436
"(-79.86998,-2.073525)",134
"(-80.09213,-2.223707)",394
"(-79.872819,-2.073132)",205
"(-79.894447,-2.167897)",196
"(-79.89542,-2.129479)",192
"(-79.882654,-2.140532)",209
"(-79.867744,-2.118009)",172
"(-79.900161,-2.210361)",360
"(-79.891387,-2.13308)",189
"(-79.87357,-2.087115)",215
"(-79.895655,-2.164597)",68
"(-79.870304,-2.113524)",201
"(-79.890407,-2.16159)",223
"(-79.92775,-2.07889)",391
"(-79.88732,-2.156274)",59
"(-79.832892,-2.068102)",163
"(-79.833179,-2.067974)",394
"(-79.884985,-2.128729)",217
"(-79.894255,-2.131764)",44
"(-79.889134,-2.050699)",432
"(-79.866235,-2.074199)",65
"(-79.847029,-2.073967)",176
"(-79.847872,-2.074062)",150
"(-79.87191,-2.073255)",160
"(-79.873749,-2.081172)",186
"(-79.841945,-2.07206)",131
"(-79.923882,-2.192372)",370
"(-79.886132,-2.153135)",135
"(-79.890317,-2.133162)",211
"(-79.872594,-2.106589)",211
"(-79.895896,-2.162714)",61
"(-79.886109,-2.129502)",207
"(-79.880091,-2.126494)",147
"(-79.834685,-2.072267)",172
"(-79.884349,-2.143701)",164
"(-79.917357,-2.219896)",360
"(-79.889599,-2.160167)",218
"(-79.94875,-2.8498484)",262
"(-79.832586,-2.069049)",394
"(-79.884476,-2.128402)",148
"(-79.873319,-2.103474)",154
"(-79.833847,-2.070194)",129
"(-79.94875,-2.8498484)",262
"(-79.867925,-2.117812)",384
"(-79.873802,-2.092014)",135
"(-79.882652,-2.124504)",442
"(-79.868965,-2.073667)",210
"(-79.832942,-2.067922)",393
"(-79.871995,-2.109112)",26
"(-79.884979,-2.128729)",191
"(-79.887657,-2.156872)",134
"(-79.871297,-2.125154)",197
"(-79.873654,-2.083526)",214
"(-79.840409,-2.072266)",124
"(-79.883895,-2.142834)",216
"(-79.874995,-2.125815)",131
"(-79.855192,-2.075012)",393
"(-79.875375,-2.125867)",227
"(-79.889272,-2.131814)",175
"(-79.88199,-2.138655)",210
"(-79.888804,-2.131774)",202
"(-79.91122,-2.17729)",351
"(-79.901331,-2.206623)",357
"(-79.882101,-2.139065)",318
"(-79.88657,-2.149657)",123
"(-79.881937,-2.137432)",187
"(-79.87358,-2.08781)",178
"(-79.851307,-2.075185)",161
"(-79.867039,-2.122685)",215
"(-79.869695,-2.15285)",70
"(-79.894992,-2.165582)",203
"(-79.860169,-2.075569)",137
"(-79.877747,-2.126174)",156
"(-79.873695,-2.076622)",63
"(-79.895086,-2.166787)",207
"(-79.94875,-2.8498484)",258
"(-79.865887,-2.121479)",223
"(-79.895615,-2.163939)",444
"(-79.873897,-2.093935)",197
"(-79.884499,-2.128419)",207
"(-79.889649,-2.132114)",167
"(-79.905047,-2.139587)",448
"(-79.87468,-2.12577)",437
"(-79.872509,-2.107005)",153
"(-79.890589,-2.133185)",124
"(-79.866694,-2.12002)",394
"(-79.874054,-2.099536)",202
"(-79.895614,-2.132224)",149
"(-79.889972,-2.160827)",190
"(-79.88426,-2.1441)",161
"(-79.872744,-2.105892)",208
"(-79.894303,-2.184481)",370
"(-79.837262,-2.072707)",438
"(-79.891305,-2.13309)",187
"(-79.881417,-2.126669)",446
"(-79.873894,-2.075691)",181
"(-79.885702,-2.146259)",26
"(-79.885511,-2.128824)",152
"(-79.94875,-2.8498484)",261
"(-79.90286,-2.167277)",375
"(-79.850467,-2.074472)",180
"(-79.873622,-2.085164)",207
"(-79.94875,-2.8498484)",257
"(-79.886139,-2.153372)",190
"(-79.882224,-2.133529)",131
"(-79.882964,-2.127157)",202
"(-79.876919,-2.126065)",217
"(-79.938734,-2.234125)",374
"(-79.886545,-2.14917)",168
"(-79.884715,-2.128565)",211
"(-79.892172,-2.166752)",409
"(-79.885765,-2.129512)",186
"(-79.895517,-2.163504)",158
"(-79.894007,-2.167864)",185
"(-79.871209,-2.111845)",140
"(-79.878097,-2.126224)",199
"(-79.873495,-2.073044)",140
"(-79.868434,-2.116895)",134
"(-79.873572,-2.087462)",173
"(-79.867207,-2.12273)",22
"(-79.833455,-2.06802)",191
"(-79.881879,-2.133515)",34
"(-80.233324,-2.29732)",394
