coordenadas,id_trayectoria
"(-79.889649,-2.132114)",150
"(-79.883729,-2.133105)",124
"(-79.903426,-2.091933)",379
"(-79.918454,-2.170051)",386
"(-79.878305,-2.126285)",437
"(-79.843605,-2.072822)",453
"(-79.873685,-2.073159)",125
"(-79.895345,-2.164609)",410
"(-79.886282,-2.147659)",189
"(-79.89501,-2.166164)",205
"(-79.89483,-2.167916)",213
"(-79.832622,-2.068397)",394
"(-79.867039,-2.122685)",168
"(-79.904501,-2.15752)",374
"(-79.8862,-2.14738)",198
"(-79.894634,-2.13046)",160
"(-79.873607,-2.085775)",138
"(-79.868695,-2.116279)",216
"(-79.873872,-2.125662)",208
"(-80.175782,-2.272349)",393
"(-79.83377,-2.070172)",437
"(-79.870444,-2.07346)",218
"(-79.869304,-2.115386)",201
"(-79.874579,-2.125729)",209
"(-79.892177,-2.165197)",442
"(-79.895064,-2.16528)",201
"(-79.889029,-2.159194)",209
"(-79.846104,-2.073874)",207
"(-79.89578,-2.163869)",220
"(-79.872621,-2.106412)",145
"(-79.88285,-2.127062)",141
"(-79.868779,-2.123704)",435
"(-79.879322,-2.12636)",451
"(-79.844514,-2.073464)",152
"(-79.834757,-2.072745)",190
"(-79.885241,-2.12881)",188
"(-79.881924,-2.137709)",136
"(-79.831842,-2.068549)",191
"(-79.833679,-2.067702)",133
"(-79.898027,-2.238787)",347
"(-79.871337,-2.073267)",121
"(-79.873885,-2.07604)",147
"(-79.89503,-2.166264)",67
"(-79.882287,-2.133049)",128
"(-79.92035,-2.087364)",324
"(-79.894125,-2.131484)",123
"(-79.873654,-2.083526)",204
"(-79.884935,-2.128701)",195
"(-79.873654,-2.083899)",436
"(-79.871545,-2.1109)",201
"(-79.888232,-2.157835)",180
"(-79.834189,-2.070784)",136
"(-79.846239,-2.073874)",438
"(-79.881942,-2.138369)",123
"(-79.895494,-2.163484)",161
"(-79.875432,-2.125839)",159
"(-79.869304,-2.115386)",202
"(-79.846324,-2.07387)",68
"(-79.895605,-2.163609)",62
"(-79.874619,-2.125765)",202
"(-79.872849,-2.105642)",227
"(-79.855199,-2.075005)",318
"(-79.893254,-2.167484)",209
"(-79.895497,-2.163482)",188
"(-79.879117,-2.126364)",157
"(-79.87183,-2.10958)",155
"(-79.895064,-2.16528)",185
"(-79.885362,-2.128814)",226
"(-79.856832,-2.074724)",152
"(-79.872517,-2.106875)",319
"(-79.947327,-2.134534)",374
"(-79.889162,-2.159432)",216
"(-79.834755,-2.073022)",140
"(-79.894527,-2.130595)",190
"(-79.883832,-2.132052)",177
"(-79.882242,-2.1331)",224
"(-79.88641,-2.154622)",148
"(-79.894766,-2.181811)",351
"(-79.865829,-2.121685)",184
"(-79.870729,-2.112767)",446
"(-79.858262,-2.075677)",127
"(-79.863447,-2.07448)",59
"(-79.886109,-2.129502)",131
"(-79.894567,-2.166305)",332
"(-79.873909,-2.100024)",137
"(-79.873924,-2.095539)",176
"(-79.898412,-2.23891)",375
"(-79.873124,-2.125547)",22
"(-79.885189,-2.128799)",153
"(-80.359852,-2.391022)",394
"(-79.94875,-2.8498484)",257
"(-79.872537,-2.125449)",451
"(-79.896139,-2.16442)",452
"(-79.895484,-2.164419)",207
"(-79.889649,-2.132114)",174
"(-79.886427,-2.148266)",180
"(-79.891934,-2.164224)",208
"(-79.840649,-2.072272)",141
"(-79.924834,-2.209507)",356
"(-79.871032,-2.073372)",163
"(-79.845464,-2.073794)",172
"(-79.841149,-2.072266)",150
"(-79.874029,-2.099884)",156
"(-79.886227,-2.129647)",394
"(-79.883654,-2.142387)",176
"(-79.883932,-2.127965)",201
"(-79.873854,-2.07465)",451
"(-79.874105,-2.125669)",221
"(-79.895415,-2.132326)",178
"(-79.90768,-2.1479)",374
"(-79.895755,-2.163809)",60
"(-79.945274,-2.17575)",391
"(-79.895642,-2.13212)",179
