coordenadas,id_trayectoria
"(-79.850302,-2.074424)",141
"(-79.886034,-2.146707)",328
"(-79.901649,-2.214824)",361
"(-79.88605,-2.129255)",183
"(-79.891,-2.240631)",375
"(-79.885392,-2.145667)",441
"(-79.946837,-2.087369)",375
"(-79.832809,-2.068402)",223
"(-79.883519,-2.142144)",209
"(-79.890407,-2.16159)",199
"(-79.885194,-2.145177)",410
"(-80.13903,-2.252914)",394
"(-79.873875,-2.093665)",451
"(-79.873547,-2.101997)",44
"(-79.947817,-2.097855)",375
"(-79.893189,-2.132259)",227
"(-79.895089,-2.166844)",152
"(-79.897245,-2.182511)",355
"(-79.842469,-2.072432)",194
"(-79.878784,-2.12632)",168
"(-79.885774,-2.146907)",62
"(-79.870882,-2.073392)",164
"(-79.949017,-2.12947)",391
"(-79.885362,-2.128814)",226
"(-79.893287,-2.166945)",138
"(-79.871729,-2.125304)",137
"(-79.873802,-2.078587)",137
"(-79.906997,-2.147895)",70
"(-79.873572,-2.102549)",165
"(-79.881942,-2.138369)",183
"(-79.948874,-2.1585)",391
"(-79.876525,-2.12602)",141
"(-79.884349,-2.143689)",220
"(-79.867694,-2.12301)",219
"(-79.873829,-2.07414)",177
"(-79.892437,-2.13191)",197
"(-79.886562,-2.149484)",218
"(-79.870375,-2.113465)",328
"(-79.894154,-2.131354)",183
"(-79.889134,-2.050699)",432
"(-79.872189,-2.108304)",180
"(-79.882084,-2.135182)",160
"(-79.893252,-2.167702)",185
"(-79.87363,-2.088982)",451
"(-79.895094,-2.166914)",206
"(-79.872555,-2.106862)",121
"(-79.885307,-2.128822)",224
"(-79.88399,-2.128017)",199
"(-79.873735,-2.081497)",226
"(-79.902157,-2.091797)",379
"(-79.836729,-2.072709)",135
"(-79.899552,-2.137791)",394
"(-79.862535,-2.074657)",156
"(-79.902847,-2.199979)",340
"(-79.884444,-2.051167)",432
"(-79.886532,-2.149032)",217
"(-79.94875,-2.8498484)",254
"(-79.897098,-2.163986)",366
"(-79.89539,-2.131557)",215
"(-80.215452,-2.292897)",394
"(-79.8697,-2.124249)",184
"(-79.893254,-2.167484)",144
"(-79.8964552,-2.1814537)",309
"(-79.87367,-2.083282)",161
"(-79.883132,-2.141444)",156
"(-79.894852,-2.131975)",223
"(-79.861459,-2.075059)",148
"(-79.883854,-2.13181)",192
"(-79.886007,-2.129577)",179
"(-79.875455,-2.125895)",436
"(-79.886124,-2.147137)",206
"(-79.873685,-2.073159)",125
"(-79.873897,-2.075357)",216
"(-79.88326,-2.14168)",165
"(-79.8839,-2.12794)",201
"(-79.884499,-2.128419)",174
"(-79.945937,-2.086181)",374
"(-79.884364,-2.128322)",139
"(-79.866206,-2.120855)",209
"(-79.873655,-2.083449)",136
"(-79.884014,-2.143052)",130
"(-79.89636,-2.192754)",449
"(-79.895552,-2.1643)",171
"(-79.894527,-2.130595)",156
"(-79.870304,-2.113524)",127
"(-79.884349,-2.143689)",202
"(-79.94875,-2.8498484)",263
"(-79.877312,-2.126122)",222
"(-79.873819,-2.09663)",34
"(-79.873539,-2.102401)",173
"(-79.88641,-2.154622)",150
"(-79.868965,-2.073667)",142
"(-79.872855,-2.105392)",188
"(-79.834427,-2.071494)",202
"(-79.885895,-2.128899)",22
"(-79.873889,-2.093754)",453
"(-79.883955,-2.127987)",125
"(-79.88226,-2.126794)",138
"(-79.895497,-2.163477)",188
"(-79.87021,-2.113815)",211
"(-79.897947,-2.183504)",380
"(-79.89533,-2.164585)",451
"(-79.865787,-2.121737)",138
"(-79.883062,-2.127244)",180
"(-79.873942,-2.096299)",393
"(-79.894982,-2.165779)",178
"(-79.87375,-2.091589)",452
"(-79.872621,-2.106412)",186
"(-79.882767,-2.133074)",136
"(-79.888454,-2.131622)",139
"(-79.870555,-2.07344)",439
"(-79.884787,-2.144474)",452
"(-79.884349,-2.143689)",179
"(-79.886509,-2.148784)",221
"(-79.917778,-2.170943)",352
"(-79.87845,-2.126277)",146
"(-79.883075,-2.11805)",379
"(-79.89579,-2.163852)",199
"(-79.894674,-2.187599)",449
"(-79.832507,-2.068402)",133
"(-79.860169,-2.075569)",227
"(-79.885895,-2.128899)",194
"(-79.894159,-2.13165)",200
"(-79.833694,-2.069939)",68
"(-79.892181,-2.167647)",384
"(-79.923823,-2.19459)",340
"(-79.886522,-2.154869)",181
"(-79.872739,-2.106144)",139
"(-79.852562,-2.075749)",454
"(-79.912441,-2.218639)",360
"(-79.881382,-2.126662)",155
"(-79.867135,-2.119147)",129
"(-79.892219,-2.166789)",175
"(-79.882116,-2.134855)",227
"(-79.869405,-2.124109)",407
"(-79.872592,-2.106587)",227
"(-79.895327,-2.164699)",155
"(-79.841349,-2.072212)",319
"(-79.9270187,-2.1226401)",406
"(-79.884127,-2.128129)",172
"(-79.894562,-2.155677)",70
"(-79.881912,-2.13789)",193
"(-79.895469,-2.164322)",59
"(-79.832715,-2.068405)",173
"(-79.885117,-2.128789)",196
"(-79.87394,-2.094944)",454
"(-79.883779,-2.142615)",128
"(-79.895462,-2.163572)",194
"(-79.882767,-2.133074)",168
"(-79.870304,-2.113524)",142
"(-79.873959,-2.0978)",176
"(-79.873797,-2.073887)",170
"(-79.873889,-2.076472)",385
"(-79.892202,-2.166365)",207
"(-79.874054,-2.099536)",214
"(-79.94875,-2.8498484)",259
"(-79.869439,-2.115109)",394
"(-79.872285,-2.107679)",445
"(-79.869346,-2.115197)",197
"(-79.873685,-2.08271)",225
"(-79.838984,-2.072402)",204
"(-79.88226,-2.126794)",134
"(-79.895109,-2.16715)",154
"(-79.886475,-2.150809)",128
"(-79.894622,-2.167922)",127
"(-79.8697,-2.124249)",193
"(-79.895492,-2.163482)",212
"(-79.890532,-2.161715)",329
"(-79.872402,-2.073187)",225
"(-79.860639,-2.075302)",393
"(-79.869304,-2.115386)",162
"(-79.868222,-2.073964)",44
"(-79.895881,-2.19637)",341
"(-79.882287,-2.133049)",144
"(-79.872994,-2.073105)",188
"(-79.834262,-2.071007)",141
"(-80.143829,-2.253799)",394
"(-79.84089,-2.072245)",122
"(-79.894852,-2.131975)",141
"(-79.895753,-2.182995)",371
"(-79.871699,-2.125319)",133
"(-79.887125,-2.155874)",134
"(-79.873319,-2.103474)",175
"(-79.882234,-2.133342)",214
"(-79.890589,-2.133185)",171
"(-79.833585,-2.067109)",394
"(-79.886325,-2.154354)",215
"(-79.893974,-2.190402)",360
"(-79.882395,-2.132114)",121
"(-79.877405,-2.126122)",156
"(-79.834124,-2.070579)",202
"(-79.874002,-2.096196)",186
"(-79.871445,-2.111021)",318
"(-79.834431,-2.071427)",438
"(-79.871252,-2.111542)",125
"(-79.865925,-2.121442)",438
"(-79.866581,-2.074022)",161
"(-80.089379,-2.221875)",393
"(-79.900661,-2.197792)",377
"(-79.883955,-2.127987)",194
"(-79.89566,-2.16424)",59
"(-79.8893,-2.15967)",168
"(-79.88441,-2.128357)",181
"(-79.88432,-2.128287)",201
"(-79.867977,-2.11768)",162
"(-79.905702,-2.139195)",447
"(-79.845464,-2.073794)",221
"(-79.868699,-2.116447)",209
"(-79.889722,-2.160381)",187
"(-79.898624,-2.205472)",360
"(-79.872189,-2.108304)",212
"(-79.891305,-2.163155)",168
"(-79.894495,-2.136534)",447
"(-79.867207,-2.12273)",124
"(-79.882214,-2.139489)",202
"(-79.895834,-2.132037)",124
"(-79.866787,-2.11988)",129
"(-79.891187,-2.16294)",222
"(-79.87363,-2.087187)",446
"(-79.860792,-2.075319)",124
"(-79.8865,-2.150644)",153
"(-79.87385,-2.092972)",217
"(-80.239795,-2.307382)",394
"(-79.883444,-2.115795)",318
"(-79.873892,-2.100955)",204
"(-79.872719,-2.106335)",329
"(-79.891417,-2.163362)",219
"(-79.88606,-2.129394)",224
"(-79.838705,-2.072447)",225
"(-80.268194,-2.336636)",394
"(-79.873799,-2.092142)",435
"(-79.833675,-2.068714)",138
"(-79.889599,-2.160167)",134
"(-79.866452,-2.12049)",179
"(-79.869264,-2.115417)",393
"(-79.87067,-2.124824)",167
"(-79.866379,-2.120522)",137
"(-79.893815,-2.167842)",211
"(-79.873982,-2.095679)",174
"(-79.898777,-2.238909)",374
"(-79.895139,-2.167352)",194
"(-79.86491,-2.074252)",146
"(-79.834341,-2.071245)",132
"(-79.89539,-2.131557)",167
"(-79.873802,-2.092014)",144
"(-79.895827,-2.164299)",59
"(-79.876919,-2.126065)",223
"(-79.834219,-2.172781)",70
"(-79.891384,-2.132809)",132
"(-79.89539,-2.131557)",147
"(-79.873649,-2.089574)",196
"(-79.873827,-2.095514)",201
"(-79.893227,-2.135484)",448
"(-79.890975,-2.133139)",127
"(-79.873574,-2.086142)",394
"(-79.889722,-2.160381)",147
"(-79.87279,-2.105899)",219
"(-79.841197,-2.072262)",196
"(-79.876454,-2.125975)",167
"(-79.873622,-2.102005)",218
"(-79.834734,-2.072929)",440
"(-79.872921,-2.10512)",223
"(-79.851202,-2.074979)",453
"(-79.895871,-2.196275)",340
"(-79.899617,-2.051135)",392
"(-79.895695,-2.132154)",189
"(-79.868839,-2.1162)",188
"(-79.85853,-2.075812)",319
"(-79.886635,-2.155077)",184
"(-79.87399,-2.096339)",452
"(-79.886504,-2.150704)",26
"(-79.881944,-2.137279)",197
"(-79.873692,-2.082534)",219
"(-79.88426,-2.1441)",197
"(-79.895452,-2.163452)",164
"(-79.882467,-2.128199)",451
"(-79.873835,-2.1013)",184
"(-79.872255,-2.108015)",144
"(-79.85048,-2.074715)",44
"(-79.871665,-2.110267)",224
"(-79.873749,-2.081112)",453
"(-79.84298,-2.072581)",153
"(-79.89474,-2.186274)",361
"(-79.871334,-2.111387)",452
"(-79.842442,-2.072406)",440
"(-79.844057,-2.073124)",208
"(-79.872989,-2.104849)",129
"(-79.873547,-2.073064)",319
"(-79.894689,-2.131207)",206
"(-79.881065,-2.126624)",217
"(-79.885032,-2.128752)",141
"(-79.873597,-2.088527)",129
"(-79.882026,-2.13588)",179
"(-79.883765,-2.132802)",178
"(-79.881919,-2.137692)",329
"(-79.869322,-2.115299)",437
"(-79.884864,-2.128661)",176
"(-79.873955,-2.095132)",208
"(-79.874619,-2.125765)",147
"(-79.872744,-2.105892)",215
"(-79.841009,-2.072269)",133
"(-79.872594,-2.106589)",165
"(-79.901338,-2.206624)",356
"(-79.883832,-2.132052)",205
"(-79.872569,-2.106735)",199
"(-79.873699,-2.08224)",178
"(-79.882116,-2.134855)",128
"(-79.94875,-2.8498484)",19
"(-79.895289,-2.164775)",217
"(-79.87237,-2.107532)",134
"(-79.875754,-2.125921)",140
"(-79.882727,-2.121207)",442
"(-79.874017,-2.099565)",441
"(-79.872797,-2.105659)",189
"(-79.872912,-2.105359)",204
"(-79.868469,-2.11669)",198
"(-79.883149,-2.127312)",151
"(-79.895642,-2.13212)",223
"(-79.891062,-2.162732)",143
"(-79.94875,-2.8498484)",252
"(-79.895784,-2.163865)",176
"(-79.895237,-2.167709)",385
"(-79.88195,-2.137097)",200
"(-79.868282,-2.117135)",217
"(-79.881924,-2.137709)",215
"(-79.87385,-2.092972)",175
"(-79.881654,-2.126699)",436
"(-79.885417,-2.128827)",227
"(-79.868619,-2.123634)",328
"(-79.843404,-2.072755)",167
"(-79.894257,-2.131856)",144
"(-79.873695,-2.082282)",328
"(-79.873699,-2.08224)",139
"(-79.883809,-2.132364)",212
"(-79.88621,-2.153854)",123
"(-79.88516,-2.050822)",389
"(-79.883854,-2.13181)",169
"(-79.895815,-2.13206)",209
"(-79.90216,-2.091794)",380
"(-79.895444,-2.16367)",176
"(-79.881942,-2.138369)",129
"(-79.872912,-2.105359)",133
"(-79.947789,-2.112862)",391
"(-79.87357,-2.087115)",211
"(-79.883837,-2.131949)",130
"(-79.884904,-2.128685)",214
"(-79.873504,-2.125616)",133
"(-79.841009,-2.072269)",135
"(-79.895782,-2.16387)",180
"(-79.895465,-2.163774)",39
"(-79.895642,-2.13212)",224
"(-79.872819,-2.073132)",148
"(-79.882234,-2.126797)",167
"(-79.886635,-2.155077)",185
"(-79.882034,-2.134472)",452
"(-79.85097,-2.074812)",134
"(-79.871825,-2.109869)",218
"(-79.895787,-2.163855)",175
"(-79.838705,-2.072447)",182
"(-79.844932,-2.073455)",163
"(-79.832194,-2.068396)",190
"(-79.891159,-2.133109)",170
"(-79.88372,-2.12779)",207
"(-79.873759,-2.080704)",148
"(-79.831887,-2.068962)",59
"(-79.884544,-2.143922)",385
"(-79.873587,-2.088164)",128
"(-79.872417,-2.107412)",170
"(-79.884349,-2.143701)",129
"(-79.873652,-2.083442)",155
"(-79.913319,-2.050237)",392
"(-79.873749,-2.073454)",198
"(-79.883765,-2.132802)",202
"(-79.873964,-2.099289)",139
"(-79.832899,-2.068011)",190
"(-79.845094,-2.07357)",134
"(-79.925159,-2.210791)",357
"(-79.873945,-2.09668)",136
"(-79.834879,-2.073094)",454
"(-79.845892,-2.073849)",140
"(-79.893567,-2.132187)",181
"(-79.885217,-2.128805)",127
"(-79.832879,-2.068374)",219
"(-79.871539,-2.073302)",213
"(-79.869346,-2.115197)",164
"(-79.871545,-2.1109)",164
"(-79.88326,-2.14168)",189
"(-79.882549,-2.123277)",451
"(-79.884615,-2.128552)",58
"(-79.870682,-2.11284)",183
"(-79.87502,-2.125784)",125
"(-79.846104,-2.073874)",207
"(-79.888702,-2.13175)",173
"(-79.871999,-2.073242)",439
"(-79.894734,-2.130332)",140
"(-79.895397,-2.164532)",410
"(-79.873607,-2.085775)",139
"(-79.83643,-2.072975)",122
"(-79.855769,-2.074739)",122
"(-79.850084,-2.074289)",319
"(-79.878097,-2.126224)",186
"(-79.884367,-2.128339)",438
"(-79.895187,-2.167824)",223
"(-79.856277,-2.074472)",122
"(-79.862904,-2.074539)",128
"(-79.881012,-2.12661)",127
"(-79.872255,-2.108015)",180
"(-79.873827,-2.095514)",125
"(-79.84639,-2.073895)",137
"(-79.89418,-2.131822)",224
"(-79.885687,-2.146229)",126
"(-79.895432,-2.164514)",187
"(-79.87209,-2.10856)",224
"(-79.895006,-2.165582)",452
"(-79.87221,-2.07322)",153
"(-79.894862,-2.131269)",185
"(-79.873835,-2.1013)",138
"(-79.88294,-2.119967)",451
"(-79.949209,-2.128404)",375
"(-79.871487,-2.11092)",223
"(-79.884307,-2.128264)",224
"(-79.836199,-2.073089)",194
"(-79.873837,-2.095636)",166
"(-79.886139,-2.153372)",162
"(-79.871539,-2.11099)",384
"(-79.883729,-2.133105)",166
"(-79.889704,-2.132299)",162
"(-79.832899,-2.068011)",144
"(-79.841214,-2.07226)",195
"(-79.886164,-2.152672)",185
"(-79.836307,-2.073042)",217
"(-79.868695,-2.116279)",154
"(-79.883347,-2.127477)",215
"(-79.872855,-2.105392)",144
"(-79.888945,-2.131786)",184
"(-79.836447,-2.072845)",439
"(-79.837844,-2.072606)",200
"(-79.873645,-2.08912)",445
"(-79.895716,-2.129104)",182
"(-79.851524,-2.075364)",178
"(-79.883252,-2.133125)",210
"(-79.883784,-2.127844)",132
"(-79.874082,-2.098269)",196
"(-79.89688,-2.090116)",380
"(-79.832402,-2.06839)",394
"(-79.873955,-2.095132)",151
"(-79.876144,-2.125934)",185
"(-79.895691,-2.183001)",351
"(-79.883664,-2.127744)",216
"(-79.895905,-2.164315)",444
"(-79.8984542,-2.1772747)",336
"(-79.84062,-2.072274)",328
"(-79.847574,-2.074029)",199
"(-79.832715,-2.068405)",190
"(-79.888945,-2.131786)",174
"(-79.883285,-2.115864)",452
"(-79.895025,-2.166297)",223
"(-79.873727,-2.073285)",169
"(-79.833672,-2.069169)",26
"(-79.86915,-2.115652)",146
"(-79.891124,-2.238692)",374
"(-79.882224,-2.133529)",199
"(-80.102169,-2.231874)",394
"(-79.868477,-2.123494)",22
"(-79.883729,-2.133105)",225
"(-79.846104,-2.073874)",142
"(-79.835995,-2.07316)",124
"(-79.836334,-2.073015)",453
"(-79.891417,-2.163362)",145
"(-79.849329,-2.074214)",157
"(-79.886544,-2.149175)",200
"(-79.890724,-2.130367)",437
"(-79.882431,-2.140069)",155
"(-79.895432,-2.164514)",178
"(-79.919883,-2.21741)",361
"(-79.873767,-2.101194)",223
"(-79.866787,-2.11988)",168
"(-79.897562,-2.160534)",34
"(-80.140795,-2.253682)",393
"(-79.871905,-2.109535)",210
"(-79.873214,-2.104012)",183
"(-79.87279,-2.105899)",211
"(-79.836304,-2.073007)",433
"(-79.891269,-2.045059)",432
"(-79.895225,-2.16488)",180
"(-79.94875,-2.8498484)",14
"(-79.882895,-2.120694)",441
"(-79.915797,-2.172761)",351
"(-79.883455,-2.127569)",133
"(-79.884499,-2.128419)",125
"(-79.866035,-2.121181)",186
"(-79.868434,-2.116895)",139
"(-79.94875,-2.8498484)",73
"(-79.851524,-2.075364)",220
"(-79.873632,-2.083636)",446
"(-79.8862,-2.14738)",221
"(-79.895697,-2.131812)",205
"(-79.897478,-2.183174)",354
"(-79.88217,-2.134257)",207
"(-79.838779,-2.072472)",44
"(-79.887657,-2.156872)",164
"(-79.881937,-2.137432)",225
"(-79.883895,-2.142834)",226
"(-79.888454,-2.131622)",212
"(-79.847294,-2.073995)",124
"(-79.873849,-2.07714)",205
"(-79.891384,-2.132809)",224
"(-79.894125,-2.131484)",203
"(-79.900462,-2.241505)",346
"(-79.889704,-2.132299)",123
"(-79.892224,-2.165249)",213
"(-79.895705,-2.132165)",220
"(-79.920399,-2.08736)",401
"(-79.842837,-2.072532)",201
"(-79.882984,-2.117871)",441
"(-79.832402,-2.068402)",214
"(-79.883837,-2.131949)",140
"(-79.888892,-2.158947)",224
"(-79.834262,-2.071007)",217
"(-79.893252,-2.16763)",174
"(-79.894154,-2.131257)",190
"(-79.832614,-2.068405)",128
"(-79.906866,-2.219343)",360
"(-79.882245,-2.139487)",329
"(-79.897472,-2.160919)",34
"(-79.83306,-2.067959)",202
"(-79.892764,-2.132155)",195
"(-79.873725,-2.073392)",26
"(-79.83212,-2.069039)",318
"(-79.892224,-2.16567)",177
"(-79.894125,-2.131484)",156
"(-79.873649,-2.089574)",170
"(-79.834895,-2.073159)",440
"(-79.884619,-2.129514)",207
"(-79.895349,-2.16453)",452
"(-79.873914,-2.094257)",174
"(-79.88394,-2.127972)",206
"(-79.89521,-2.131439)",172
"(-79.895519,-2.163506)",177
"(-79.873744,-2.08132)",152
"(-79.874062,-2.097447)",161
"(-79.898667,-2.205522)",361
"(-79.9478,-2.100902)",375
"(-79.886144,-2.152902)",22
"(-79.88195,-2.137097)",173
"(-79.873939,-2.096447)",173
"(-79.873685,-2.08271)",151
"(-79.883677,-2.13321)",135
"(-79.873849,-2.07714)",190
"(-79.83368,-2.068087)",168
"(-79.889837,-2.160594)",127
"(-79.889544,-2.131959)",446
"(-79.881949,-2.1351)",452
"(-79.895725,-2.163627)",31
"(-79.895004,-2.16579)",452
"(-79.94875,-2.8498484)",257
"(-79.833074,-2.067877)",328
"(-79.870027,-2.124439)",184
"(-79.891452,-2.1634)",384
"(-79.891012,-2.162697)",451
"(-79.836592,-2.072712)",385
"(-79.885322,-2.129185)",199
"(-79.833494,-2.067955)",328
"(-79.873659,-2.102185)",143
"(-79.84873,-2.074151)",154
"(-79.936163,-2.226779)",341
"(-79.870815,-2.112722)",199
"(-79.873371,-2.125597)",437
"(-79.867399,-2.073899)",148
"(-79.857985,-2.075489)",144
"(-79.895787,-2.163855)",204
"(-79.873849,-2.092647)",224
"(-79.94875,-2.8498484)",255
"(-79.833455,-2.06802)",200
"(-79.87173,-2.073279)",183
"(-79.89221,-2.166137)",163
"(-79.884095,-2.128101)",140
"(-79.895087,-2.167916)",200
"(-79.852995,-2.075787)",318
"(-79.833847,-2.070194)",150
"(-79.845094,-2.07357)",163
"(-79.871912,-2.109234)",175
"(-79.895022,-2.16544)",141
"(-79.884689,-2.128549)",166
"(-79.873314,-2.103584)",135
"(-79.89493,-2.167944)",26
"(-79.895139,-2.167352)",214
"(-79.890259,-2.161344)",206
"(-79.884219,-2.143445)",214
"(-79.884014,-2.143052)",153
"(-79.872775,-2.12553)",220
"(-79.873759,-2.080507)",202
"(-79.868197,-2.073782)",164
"(-79.855335,-2.07497)",190
"(-79.891187,-2.16294)",187
"(-79.88545,-2.129286)",135
"(-79.906667,-2.21935)",361
"(-79.892075,-2.164394)",152
"(-79.872912,-2.105359)",129
"(-79.895802,-2.164777)",31
"(-79.945802,-2.142492)",391
"(-79.871729,-2.07321)",390
"(-79.891732,-2.16388)",385
"(-79.842672,-2.072487)",154
"(-79.841764,-2.072012)",122
"(-79.895022,-2.16544)",130
"(-79.844766,-2.073449)",163
"(-79.853742,-2.075757)",202
"(-79.83368,-2.068087)",192
"(-79.883029,-2.11844)",442
"(-79.892175,-2.131674)",145
"(-79.895415,-2.132326)",207
"(-79.882494,-2.124074)",451
"(-79.833607,-2.067771)",220
"(-79.895637,-2.129207)",206
"(-79.883374,-2.141914)",441
"(-79.89552,-2.181585)",351
"(-79.87216,-2.060981)",432
"(-79.895452,-2.163452)",158
"(-79.866452,-2.12049)",183
"(-79.876757,-2.12602)",123
"(-79.836902,-2.072752)",157
"(-79.83474,-2.07252)",208
"(-79.88394,-2.127972)",200
"(-79.890407,-2.16159)",156
"(-79.87209,-2.10856)",168
"(-79.871912,-2.109234)",176
"(-79.872069,-2.073237)",198
"(-79.869735,-2.124234)",451
"(-79.884649,-2.128525)",149
"(-79.865824,-2.121847)",170
"(-79.886165,-2.15362)",151
"(-79.868995,-2.115925)",153
"(-79.883729,-2.133105)",222
"(-79.886007,-2.129577)",153
"(-79.892182,-2.166705)",191
"(-79.883252,-2.133125)",184
"(-79.895345,-2.164542)",451
"(-79.906231,-2.219449)",360
"(-79.881974,-2.136579)",144
"(-79.888669,-2.131774)",143
"(-79.879432,-2.126405)",218
"(-79.89414,-2.131414)",177
"(-79.896988,-2.199946)",360
"(-79.874074,-2.099197)",200
"(-79.873714,-2.082087)",225
"(-79.839579,-2.072332)",453
"(-79.873654,-2.083422)",319
"(-79.891934,-2.164224)",139
"(-79.894007,-2.167864)",198
"(-79.882072,-2.133997)",451
"(-79.895352,-2.164634)",167
"(-79.867944,-2.123162)",177
"(-79.87502,-2.125784)",164
"(-79.913733,-2.218472)",361
"(-79.930118,-2.193029)",341
"(-79.883625,-2.133167)",26
"(-79.895741,-2.166646)",367
"(-79.870964,-2.112435)",132
"(-79.872912,-2.105359)",220
"(-79.88214,-2.134549)",178
"(-79.866239,-2.12227)",186
"(-79.89417,-2.131186)",126
"(-79.881065,-2.126624)",215
"(-79.873685,-2.073159)",182
"(-79.94875,-2.8498484)",73
"(-79.94875,-2.8498484)",263
"(-79.833765,-2.070189)",439
