coordenadas,id_trayectoria
"(-79.8804441,-2.1891804)",536
"(-79.8804441,-2.1891804)",535
"(-79.8804441,-2.1891804)",535
"(-79.8804441,-2.1891804)",535
"(-79.8804441,-2.1891804)",536
"(-79.8804441,-2.1891804)",535
"(-79.8804441,-2.1891804)",535
