coordenadas,id_trayectoria
"(-79.871297,-2.125154)",187
"(-79.894447,-2.167897)",139
"(-79.871255,-2.111329)",64
"(-79.84639,-2.073895)",141
"(-79.901545,-2.144475)",41
"(-79.895767,-2.163784)",224
"(-79.87238,-2.073194)",213
"(-79.895857,-2.131992)",191
"(-79.873747,-2.081152)",384
"(-79.895159,-2.16789)",148
"(-79.890917,-2.051134)",392
"(-79.918911,-2.14395)",374
"(-79.870432,-2.07341)",390
"(-79.886065,-2.129475)",190
"(-79.873955,-2.097477)",214
"(-79.88796,-2.157434)",170
"(-79.890407,-2.16159)",181
"(-79.933392,-2.112365)",386
"(-79.874062,-2.097447)",178
"(-79.884474,-2.143782)",68
"(-79.873625,-2.084885)",180
"(-79.834604,-2.072007)",212
"(-79.895849,-2.131967)",211
"(-79.8957,-2.129125)",219
"(-79.834189,-2.070784)",207
"(-79.872409,-2.125485)",181
"(-79.83659,-2.072739)",183
"(-80.13734,-2.251207)",394
"(-79.874622,-2.125712)",384
"(-79.87197,-2.109379)",61
"(-79.867694,-2.12301)",189
"(-79.832015,-2.068374)",159
"(-79.902434,-2.21757)",361
"(-79.875375,-2.125867)",144
"(-80.220279,-2.293547)",393
"(-79.844625,-2.073481)",125
"(-79.869252,-2.115404)",319
"(-79.876454,-2.125975)",200
"(-79.886139,-2.153372)",151
"(-79.895356,-2.164625)",26
"(-79.886007,-2.146782)",385
"(-79.872544,-2.106849)",216
"(-79.886831,-2.10808)",380
"(-79.946157,-2.178172)",375
"(-79.895052,-2.166435)",196
"(-79.895415,-2.132326)",166
"(-79.881382,-2.126662)",148
"(-79.885979,-2.128982)",144
"(-79.891191,-2.238682)",375
"(-79.866294,-2.120792)",175
"(-79.893322,-2.167777)",199
"(-79.895334,-2.16462)",409
"(-79.84679,-2.07394)",164
"(-79.879022,-2.126314)",441
"(-79.890054,-2.161107)",26
"(-79.888585,-2.131724)",176
"(-79.886544,-2.14917)",193
"(-79.882797,-2.127032)",185
"(-79.866949,-2.122592)",222
"(-79.886544,-2.149175)",150
"(-79.930035,-2.155884)",386
"(-79.844766,-2.073449)",187
"(-79.863284,-2.074464)",130
"(-79.869919,-2.114324)",143
"(-79.872422,-2.107339)",215
"(-79.873387,-2.103139)",180
"(-79.894666,-2.170908)",362
