id_det_tra,id_trayectoria,orden,fecha,longitud,latitud,distancia,duracion,velocidad,coordenadas,tipo_coordenada
146478,463,1010,"2021-07-03 08:14:04+00",-79.89687,-2.180455,10.388,0.951,10.923,0101000020E6100000DEB06D5166F953C08B321B64927101C0,V
146492,463,1017,"2021-07-03 08:14:11+00",-79.896575,-2.181074,8.071,0.996,8.104,0101000020E610000051DA1B7C61F953C04B3FE1ECD67201C0,V
152833,477,387,"2021-07-03 09:14:36+00",-79.895554,-2.183374,0,0.308,0,0101000020E61000005473B9C150F953C05F7EA7C98C7701C0,V
169352,531,163,"2021-07-27 18:35:42+00",-2.1471,-79.917,1,1,1,0101000020E6100000CCEEC9C3422D01C0A69BC420B0FA53C0,V
144688,463,120,"2021-07-03 07:55:56+00",-79.913236,-2.096649,12.921,0.996,12.973,0101000020E6100000E961687572FA53C0628731E9EFC500C0,V
146183,463,863,"2021-07-03 08:11:17+00",-79.897448,-2.169017,10.685,0.955,11.189,0101000020E61000001477BCC96FF953C088BEBB95255A01C0,V
151779,471,1049,"2021-07-03 09:09:41+00",-79.895682,-2.183241,0,0.062,0,0101000020E61000006A6798DA52F953C06B4AB20E477701C0,V
164135,493,351,"2021-07-03 09:04:19+00",-79.87368,-2.058814,9.889,1.025,9.648,0101000020E6100000D5CA845FEAF753C024607479737800C0,V
166982,495,22,"2021-07-03 09:06:27+00",-79.982809,-2.059217,7.342,1.984,3.7,0101000020E6100000BA4DB857E6FE53C017F032C3467900C0,V
167152,495,192,"2021-07-03 09:08:56+00",-79.958491,-2.063383,12.488,0.999,12.501,0101000020E6100000A9A0A2EA57FD53C09CFA40F2CE8100C0,V
