id_det_tra,id_trayectoria,orden,fecha,longitud,latitud,distancia,duracion,velocidad,coordenadas,tipo_coordenada
20420,130,997,"2021-06-24 12:46:37+00",-79.886539,-2.149099,1.297,2.004,0.647,0101000020E61000003AE8120EBDF853C031EE06D15A3101C0,V
4185,44,257,"2021-06-24 12:34:17+00",-79.87386,-2.096117,39.865,2.039,19.551,0101000020E610000015527E52EDF753C091B75CFDD8C400C0,V
19334,129,1112,"2021-06-24 12:48:32+00",-79.894187,-2.167884,11.852,1.982,5.979,0101000020E610000089601C5C3AF953C05E2C0C91D35701C0,V
38011,145,573,"2021-06-24 12:39:33+00",-79.873885,-2.07604,41.347,1.999,20.684,0101000020E6100000C2DD59BBEDF753C0B28009DCBA9B00C0,V
195191,631,33,"2021-08-21 09:41:49+00",-79.9002536,-2.178713,1,1,1,0101000020E6100000CD8646C19DF953C0DCF5D214016E01C0,V
160491,489,39,"2021-07-03 08:59:11+00",-79.899573,-2.235772,10.17,0.999,10.18,0101000020E610000056D7A19A92F953C006802A6EDCE201C0,V
490,22,326,"2021-06-24 12:35:26+00",-79.832895,-2.068292,10.565,1.994,5.298,0101000020E61000001F80D4264EF553C0A1A014ADDC8B00C0,V
64801,167,941,"2021-06-24 12:45:41+00",-79.882134,-2.139212,28.948,2.013,14.381,0101000020E6100000232C2AE274F853C09FAF592E1B1D01C0,V
184456,594,25,"2021-08-18 09:10:46+00",-79.9001221,-2.1788177,1,1,1,0101000020E61000000A7AB9999BF953C049916BF9376E01C0,V
28692,374,1070,"2021-06-24 12:44:22+00",-79.918557,-2.14405,17.399,1.993,8.73,0101000020E6100000C3A04CA3C9FA53C010E9B7AF032701C0,V
153401,479,114,"2021-07-03 09:07:20+00",-79.884739,-2.139499,11.189,0.997,11.223,0101000020E6100000BA9F53909FF853C0FE98D6A6B11D01C0,C
19337,340,253,"2021-06-24 12:48:35+00",-79.917688,-2.196172,15.927,1.783,8.933,0101000020E6100000A0FB7266BBFA53C0962023A0C29101C0,C
22644,132,819,"2021-06-24 12:43:39+00",-79.88385,-2.1279,4.484,2.007,2.234,0101000020E6100000742497FF90F853C06744696FF00501C0,V
60473,164,216,"2021-06-24 12:33:36+00",-79.891899,-2.131834,13.455,1.948,6.907,0101000020E610000072158BDF14F953C0C501F4FBFE0D01C0,V
76174,177,304,"2021-06-24 12:35:04+00",-79.895042,-2.12994,21.354,2,10.677,0101000020E6100000F9A23D5E48F953C0B58993FB1D0A01C0,V
17377,128,356,"2021-06-24 12:35:56+00",-79.833847,-2.070194,18.037,2.013,8.96,0101000020E610000089B7CEBF5DF553C0DE0033DFC18F00C0,V
143269,453,558,"2021-06-29 07:48:17+00",-79.87364,-2.073052,2.929,0.997,2.938,0101000020E61000008E1EBFB7E9F753C0574277499C9500C0,T
46288,441,375,"2021-06-24 12:37:23+00",-79.86655,-2.12026,20.895,1.004,20.812,0101000020E61000005396218E75F753C0BC22F8DF4AF600C0,E
182518,588,91,"2021-08-18 08:15:14+00",-79.9001221,-2.1788177,1,1,1,0101000020E61000000A7AB9999BF953C049916BF9376E01C0,V
142662,453,247,"2021-06-29 07:40:05+00",-79.843007,-2.072554,6.915,1.002,6.901,0101000020E610000024D3A1D3F3F553C0478D0931979400C0,T
51407,156,758,"2021-06-24 12:42:38+00",-79.868477,-2.123494,40.154,1.99,20.178,0101000020E610000001158E2095F753C08E041A6CEAFC00C0,V
11968,121,498,"2021-06-24 12:45:52+00",-79.886027,-2.129094,13.204,1.996,6.615,0101000020E6100000DF1797AAB4F853C0EBE0606F620801C0,V
98600,195,1112,"2021-06-24 12:48:32+00",-79.894187,-2.167884,11.852,1.982,5.979,0101000020E610000089601C5C3AF953C05E2C0C91D35701C0,V
136600,227,680,"2021-06-24 12:41:20+00",-79.873314,-2.103584,25.085,1.991,12.599,0101000020E6100000E4486760E4F753C0651C23D923D400C0,V
139489,451,1232,"2021-06-28 07:52:33+00",-79.88307,-2.11753,20.981,0.735,28.546,0101000020E61000000A85083884F853C01B649291B3F000C0,O
56549,160,1096,"2021-06-24 12:48:16+00",-79.892849,-2.166844,14.816,1.994,7.43,0101000020E61000000BD1217024F953C046459C4EB25501C0,V
36932,393,512,"2021-06-24 12:41:35+00",-80.217402,-2.292794,37.646,2.027,18.572,0101000020E6100000710514EAE90D54C05FB87361A45702C0,M
172161,556,61,"2021-08-10 15:00:07+00",-79.9002313,-2.17884,1,1,1,0101000020E61000007A15BE639DF953C0AEBB79AA436E01C0,V
119674,213,568,"2021-06-24 12:39:28+00",-79.87385,-2.074427,35.085,2.001,17.534,0101000020E610000004E78C28EDF753C0E083D72E6D9800C0,V
12084,123,1068,"2021-06-24 12:47:48+00",-79.890814,-2.162294,27.717,1.999,13.865,0101000020E61000006A34B91803F953C03AB2F2CB604C01C0,V
37298,394,626,"2021-06-24 12:47:41+00",-80.254426,-2.313842,55.753,1.993,27.974,0101000020E61000002250FD83481054C0CEE33098BF8202C0,M
145218,464,316,"2021-07-03 07:59:21+00",-79.907044,-2.114926,15.398,1.002,15.367,0101000020E61000001D0247020DFA53C047AE9B525EEB00C0,V
145749,463,646,"2021-07-03 08:06:13+00",-79.895229,-2.154038,12.141,0.985,12.326,0101000020E6100000925B936E4BF953C0E0BA6246783B01C0,V
