coordenadas,id_trayectoria
"(-79.873607,-2.085775)",191
"(-79.834904,-2.07315)",438
"(-79.867527,-2.118414)",139
"(-79.851524,-2.075364)",204
"(-79.847884,-2.07404)",58
"(-79.873897,-2.075357)",167
"(-79.871912,-2.109234)",224
"(-79.872559,-2.073166)",175
"(-79.873872,-2.0764)",135
"(-79.895491,-2.163472)",135
"(-79.835524,-2.073269)",171
"(-79.894717,-2.166837)",451
"(-79.881327,-2.126655)",180
"(-79.894992,-2.165892)",216
"(-79.895519,-2.163506)",198
"(-79.895689,-2.132194)",156
"(-79.846445,-2.073894)",319
"(-79.832939,-2.068217)",394
"(-79.843087,-2.072619)",148
"(-79.922857,-2.194838)",340
"(-79.886562,-2.148915)",328
"(-79.873872,-2.074965)",26
"(-79.885347,-2.128825)",185
"(-79.873937,-2.095549)",125
"(-79.902894,-2.238914)",375
"(-79.872202,-2.108196)",451
"(-79.866075,-2.121175)",328
"(-79.872174,-2.125417)",223
"(-79.884364,-2.128322)",216
"(-79.88537,-2.128827)",164
"(-79.872417,-2.107412)",227
"(-79.94875,-2.8498484)",259
"(-79.89483,-2.130207)",153
"(-79.895759,-2.163912)",150
"(-79.866997,-2.073959)",180
"(-79.869609,-2.114857)",213
"(-79.895491,-2.163514)",158
"(-79.895112,-2.165134)",145
"(-79.89417,-2.131482)",205
"(-79.883607,-2.127697)",22
"(-79.895542,-2.129331)",166
"(-79.873649,-2.089574)",165
"(-79.870449,-2.11343)",384
"(-79.846579,-2.073915)",207
"(-79.873735,-2.081497)",137
"(-79.873774,-2.073654)",191
"(-79.88624,-2.152215)",171
"(-79.892225,-2.16545)",133
"(-79.871122,-2.073329)",431
"(-79.881924,-2.137709)",149
"(-79.873829,-2.095449)",179
"(-79.885189,-2.128799)",140
"(-79.85021,-2.074377)",440
"(-79.892097,-2.167685)",68
"(-79.855335,-2.07497)",174
"(-79.872775,-2.12553)",135
"(-79.873572,-2.087462)",204
"(-80.089384,-2.221879)",393
"(-79.89516,-2.165004)",150
"(-79.837099,-2.072775)",176
"(-79.872967,-2.073094)",384
"(-79.895462,-2.163572)",202
"(-79.884476,-2.128402)",152
"(-79.872574,-2.106865)",152
"(-79.895595,-2.164412)",41
"(-79.886039,-2.146939)",409
"(-79.882287,-2.133049)",156
"(-79.871699,-2.125319)",205
"(-79.872819,-2.073132)",221
"(-79.872715,-2.073152)",384
"(-79.83307,-2.06792)",384
"(-79.896616,-2.185765)",360
"(-79.885752,-2.128864)",59
"(-79.845094,-2.07357)",146
"(-79.845094,-2.07357)",192
"(-79.870859,-2.1125)",203
"(-79.884307,-2.128264)",215
"(-79.8727,-2.106092)",177
"(-79.895392,-2.163372)",441
"(-79.88285,-2.127062)",156
"(-79.857985,-2.075489)",176
"(-79.889752,-2.160549)",451
"(-79.87183,-2.10958)",207
"(-79.873692,-2.082534)",161
"(-79.886104,-2.151639)",61
"(-79.87385,-2.074427)",173
"(-79.86859,-2.073725)",135
"(-79.89201,-2.131694)",144
"(-79.874079,-2.097975)",147
"(-79.895087,-2.167916)",171
"(-79.886407,-2.154694)",441
"(-79.873835,-2.1013)",163
"(-79.886449,-2.150994)",219
"(-79.883854,-2.13181)",193
"(-79.886282,-2.147659)",150
"(-79.886449,-2.148785)",442
"(-79.894335,-2.13188)",160
"(-79.931151,-2.122372)",387
"(-79.882431,-2.140069)",150
"(-79.886952,-2.155495)",329
"(-79.851134,-2.074992)",129
"(-79.888232,-2.157835)",186
"(-79.886139,-2.153372)",174
"(-79.866172,-2.122169)",318
"(-79.885062,-2.12879)",59
"(-79.873692,-2.082534)",157
"(-79.895299,-2.183927)",352
"(-79.854084,-2.075637)",198
"(-79.873955,-2.09693)",159
"(-79.872509,-2.107005)",127
"(-79.906062,-2.148047)",374
"(-79.898292,-2.170189)",382
"(-79.887835,-2.157262)",208
"(-79.894965,-2.167917)",197
"(-79.871914,-2.108912)",63
"(-79.873319,-2.103474)",175
"(-79.894159,-2.13165)",224
"(-79.895494,-2.163484)",206
"(-80.329915,-2.376104)",394
"(-79.924141,-2.078226)",392
"(-79.87367,-2.083282)",165
"(-79.895094,-2.166914)",215
"(-79.888615,-2.15847)",199
"(-79.896244,-2.167322)",366
"(-79.843087,-2.072619)",173
"(-79.869765,-2.114584)",202
"(-79.885144,-2.128787)",208
"(-79.872594,-2.106589)",225
"(-79.867399,-2.073899)",202
"(-79.897975,-2.150116)",366
"(-79.955524,-2.087381)",365
"(-79.85097,-2.074812)",179
"(-79.87402,-2.096437)",202
"(-79.842157,-2.072302)",140
"(-79.869727,-2.114552)",174
"(-79.89178,-2.164025)",154
"(-79.842157,-2.072302)",190
"(-79.886525,-2.15047)",156
"(-79.867944,-2.123162)",134
"(-79.94875,-2.8498484)",255
"(-79.870834,-2.11255)",446
"(-79.896074,-2.164297)",443
"(-79.869609,-2.114857)",178
"(-79.895849,-2.131967)",155
"(-79.885644,-2.12882)",182
"(-79.884315,-2.129935)",192
"(-79.892832,-2.184893)",371
"(-79.948586,-2.11866)",391
"(-79.835755,-2.073231)",147
"(-79.849725,-2.074247)",437
"(-79.856625,-2.074642)",171
"(-79.833107,-2.068005)",223
"(-79.847872,-2.074062)",198
"(-79.89548,-2.163502)",385
"(-79.884764,-2.129329)",207
"(-79.883784,-2.132572)",153
"(-79.84298,-2.072581)",124
"(-79.872377,-2.073195)",162
"(-79.895109,-2.16715)",22
"(-79.886707,-2.155275)",441
"(-79.891974,-2.131739)",172
"(-79.872921,-2.10512)",167
"(-79.895709,-2.163769)",161
"(-79.866949,-2.122592)",141
"(-79.861119,-2.07519)",138
"(-79.873894,-2.075691)",177
"(-79.890902,-2.13015)",437
"(-79.833647,-2.06766)",385
"(-79.873924,-2.096224)",168
"(-79.894982,-2.165779)",140
"(-79.8914,-2.04489)",432
"(-79.930124,-2.155952)",387
"(-79.88435,-2.143702)",221
"(-79.873859,-2.093301)",125
"(-79.89846,-2.17386)",331
"(-79.843087,-2.072619)",217
"(-79.884139,-2.143387)",58
"(-79.863675,-2.074412)",214
"(-79.885924,-2.129565)",26
"(-79.882237,-2.133185)",220
"(-79.882855,-2.121444)",452
"(-79.882497,-2.140202)",214
"(-79.873907,-2.096021)",135
"(-79.874995,-2.125815)",160
"(-79.88791,-2.131187)",445
"(-79.885687,-2.146229)",145
"(-79.883387,-2.141904)",149
"(-79.833702,-2.069847)",318
"(-79.87335,-2.073049)",159
"(-79.884619,-2.129514)",151
"(-79.888454,-2.131622)",227
"(-80.088512,-2.22128)",394
"(-79.895492,-2.163482)",134
"(-79.883854,-2.13181)",226
"(-79.895042,-2.12994)",200
"(-79.886109,-2.129502)",224
"(-79.886007,-2.129577)",123
"(-79.87205,-2.125415)",225
"(-79.895467,-2.163455)",319
"(-79.883832,-2.132052)",213
"(-79.89544,-2.163449)",124
"(-79.872475,-2.073177)",225
"(-79.882552,-2.14034)",408
"(-79.871689,-2.073266)",453
"(-79.895362,-2.163607)",410
"(-79.88585,-2.14654)",143
"(-79.892205,-2.165392)",409
"(-79.894715,-2.167919)",201
"(-79.895244,-2.132484)",215
"(-79.882654,-2.140532)",149
"(-79.886234,-2.14764)",451
"(-79.895109,-2.16715)",192
"(-79.873655,-2.083196)",451
"(-79.896554,-2.18118)",332
"(-79.894257,-2.131856)",163
"(-79.895692,-2.132196)",172
"(-79.861805,-2.074925)",223
"(-79.885979,-2.128982)",183
"(-79.853742,-2.075757)",204
"(-79.858922,-2.075869)",127
"(-79.887445,-2.130804)",160
"(-79.867039,-2.122685)",138
"(-79.873812,-2.078302)",393
"(-79.895705,-2.132165)",175
"(-79.894965,-2.167917)",130
"(-79.850315,-2.074422)",175
"(-79.89586,-2.131997)",227
"(-79.882939,-2.118484)",452
"(-79.89439,-2.131165)",144
"(-79.855335,-2.07497)",157
"(-79.885034,-2.12875)",173
"(-79.888434,-2.103881)",380
"(-79.895306,-2.132415)",127
"(-79.937595,-2.079592)",374
"(-79.94875,-2.8498484)",20
"(-79.883512,-2.142149)",441
"(-79.873572,-2.102549)",219
"(-79.845984,-2.073861)",226
"(-79.863675,-2.074412)",150
"(-79.883932,-2.127965)",157
"(-79.902133,-2.176085)",366
"(-79.835524,-2.073269)",149
"(-79.873667,-2.083224)",68
"(-79.873627,-2.084614)",175
"(-79.886045,-2.12954)",171
"(-79.881382,-2.126662)",194
"(-79.849024,-2.074179)",227
"(-79.873119,-2.104317)",216
"(-79.882084,-2.135182)",184
"(-79.88226,-2.126794)",142
"(-79.885187,-2.129087)",224
"(-79.868229,-2.117125)",211
"(-79.884014,-2.143052)",22
"(-79.894055,-2.167867)",37
"(-79.873612,-2.085467)",185
"(-79.873697,-2.101605)",142
"(-79.87124,-2.073352)",438
"(-79.884352,-2.143695)",203
"(-79.895167,-2.165034)",37
"(-79.894534,-2.167914)",409
"(-79.873897,-2.075357)",126
"(-79.873419,-2.103165)",166
"(-79.865747,-2.074144)",153
"(-79.885542,-2.129355)",151
"(-79.900009,-2.244802)",346
"(-79.873629,-2.086707)",446
"(-79.882367,-2.133035)",159
"(-79.87361,-2.088884)",126
"(-79.833672,-2.069224)",226
"(-79.839685,-2.072314)",393
"(-79.880091,-2.126494)",208
"(-79.887835,-2.157262)",137
"(-79.833455,-2.06802)",149
"(-79.871091,-2.112145)",187
"(-79.885672,-2.128879)",437
"(-79.895094,-2.166914)",22
"(-79.895794,-2.13208)",128
"(-79.87088,-2.124954)",189
"(-79.887682,-2.15696)",58
"(-79.896455,-2.181977)",352
"(-79.889649,-2.132114)",22
"(-79.857519,-2.075079)",177
"(-79.873829,-2.077865)",129
"(-79.86669,-2.122455)",226
"(-79.89021,-2.133094)",126
"(-79.868965,-2.073667)",219
"(-79.873629,-2.089234)",132
"(-79.873909,-2.100024)",182
"(-79.87021,-2.113815)",190
"(-79.889162,-2.159432)",227
"(-79.85205,-2.075652)",224
"(-79.883149,-2.127312)",189
"(-79.843087,-2.072619)",147
"(-79.891062,-2.162732)",143
"(-79.833672,-2.068964)",216
"(-79.898198,-2.157767)",367
"(-79.882847,-2.121629)",452
"(-79.895064,-2.16528)",130
"(-79.8914,-2.132642)",159
"(-79.882054,-2.133975)",441
"(-79.851059,-2.075044)",65
"(-79.894947,-2.167919)",318
"(-79.894145,-2.131302)",138
"(-79.892029,-2.131675)",145
"(-79.886585,-2.149729)",318
"(-79.894065,-2.1319)",144
"(-79.884619,-2.129514)",162
"(-79.907232,-2.219303)",361
"(-79.84453,-2.073477)",210
"(-79.88285,-2.127062)",127
"(-79.873179,-2.073077)",147
"(-79.873907,-2.096021)",127
"(-79.873599,-2.073074)",154
"(-79.872689,-2.10639)",138
"(-79.89178,-2.164025)",152
"(-79.873825,-2.100794)",128
"(-79.8881,-2.157629)",167
"(-79.913694,-2.174816)",352
"(-79.88394,-2.127972)",212
"(-79.873119,-2.104317)",226
"(-79.873762,-2.079527)",438
"(-79.85063,-2.074525)",68
"(-79.892185,-2.166052)",452
"(-79.895002,-2.166022)",166
"(-79.899926,-2.197981)",376
"(-79.881849,-2.138085)",452
"(-79.873655,-2.083445)",224
"(-79.836447,-2.072845)",440
"(-79.8914,-2.133034)",178
"(-79.85385,-2.075657)",122
"(-79.873837,-2.095636)",143
"(-79.833652,-2.067647)",212
"(-79.87375,-2.081027)",131
"(-79.870184,-2.113422)",44
"(-79.881382,-2.126662)",211
"(-79.867465,-2.021877)",326
"(-79.873655,-2.083394)",210
"(-79.894615,-2.163399)",448
"(-79.872174,-2.125417)",173
"(-79.817092,-2.200046)",70
"(-79.858222,-2.075675)",329
"(-79.887445,-2.130804)",137
"(-79.882237,-2.133185)",227
"(-79.89636,-2.192754)",450
"(-79.94875,-2.8498484)",254
"(-79.87221,-2.07322)",184
"(-79.892152,-2.166564)",59
"(-79.896377,-2.181902)",351
"(-79.873622,-2.102005)",223
"(-79.90735,-2.238859)",375
"(-79.885587,-2.146035)",127
"(-79.929402,-2.19818)",376
"(-79.89483,-2.167916)",139
"(-79.892225,-2.16545)",171
"(-79.896047,-2.162485)",61
"(-79.88956,-2.131969)",223
"(-79.882817,-2.140857)",452
"(-79.873764,-2.080262)",203
"(-79.895063,-2.154264)",349
"(-79.87205,-2.125415)",214
"(-79.870064,-2.114072)",183
"(-79.872757,-2.105715)",438
"(-79.87408,-2.098874)",178
"(-79.880064,-2.12649)",162
"(-79.905692,-2.150679)",374
"(-79.872739,-2.106144)",193
"(-79.886142,-2.153845)",59
"(-79.883404,-2.127525)",175
"(-79.88476,-2.144417)",452
"(-79.892224,-2.165249)",169
"(-79.833659,-2.067727)",440
"(-79.889162,-2.159432)",195
"(-79.882522,-2.123692)",451
"(-79.895647,-2.163774)",179
"(-79.879432,-2.126405)",168
"(-80.271977,-2.340395)",394
"(-79.881382,-2.126662)",217
"(-79.892002,-2.164359)",452
"(-79.882797,-2.127032)",191
"(-79.886362,-2.129889)",142
"(-79.893386,-2.132239)",217
"(-79.886314,-2.15179)",173
"(-79.88956,-2.131969)",208
"(-79.894527,-2.130595)",178
"(-79.873194,-2.103902)",452
"(-79.888134,-2.131355)",126
"(-79.834262,-2.071007)",206
"(-79.832295,-2.068402)",190
"(-79.874074,-2.099197)",211
"(-79.874579,-2.125729)",214
"(-79.842902,-2.072519)",319
"(-79.895022,-2.16544)",189
"(-79.881805,-2.137522)",452
"(-79.866142,-2.121075)",144
"(-79.874054,-2.099536)",212
"(-79.934926,-2.225488)",341
"(-79.870027,-2.124439)",160
"(-79.885187,-2.129087)",132
"(-79.889704,-2.132299)",159
"(-79.866026,-2.122195)",130
"(-79.893432,-2.167804)",174
"(-79.873152,-2.07299)",431
"(-79.892437,-2.13191)",138
"(-79.929523,-2.197419)",376
"(-79.872595,-2.106524)",214
"(-79.890939,-2.162515)",173
"(-79.840505,-2.072269)",192
"(-79.867527,-2.118414)",160
"(-79.844514,-2.073464)",218
"(-79.881955,-2.13687)",215
"(-79.893289,-2.167089)",187
"(-79.895834,-2.132037)",214
"(-79.954579,-2.228194)",374
"(-79.873764,-2.080262)",191
"(-79.832619,-2.069119)",438
"(-79.873937,-2.095549)",202
"(-79.870792,-2.112642)",451
"(-79.871297,-2.125154)",139
"(-79.884307,-2.128264)",141
"(-79.873727,-2.081689)",148
"(-79.88624,-2.152215)",216
"(-79.886849,-2.130304)",171
"(-79.873979,-2.098917)",221
"(-79.888484,-2.15825)",213
"(-79.901641,-2.182859)",351
"(-79.895476,-2.183433)",371
"(-79.893742,-2.132099)",126
"(-79.874579,-2.125729)",181
"(-79.873667,-2.085567)",385
"(-79.940235,-2.082852)",375
"(-79.895635,-2.164161)",188
"(-79.873825,-2.100794)",132
"(-79.883375,-2.1275)",184
"(-79.88634,-2.151314)",442
"(-79.873939,-2.096447)",219
"(-79.866682,-2.120019)",26
"(-79.902698,-2.219893)",361
"(-79.873955,-2.095132)",227
"(-79.873699,-2.08224)",155
"(-79.873829,-2.077865)",213
"(-79.895742,-2.132132)",137
"(-79.850302,-2.074424)",149
"(-79.8963414,-2.1817532)",313
"(-79.866949,-2.122592)",129
"(-79.912224,-2.203589)",357
"(-79.881914,-2.138109)",190
"(-79.885982,-2.128999)",121
"(-79.873897,-2.075357)",143
"(-79.873774,-2.078919)",452
"(-79.886202,-2.152442)",142
"(-79.866962,-2.119569)",149
"(-79.92036,-2.087285)",416
"(-79.900101,-2.206965)",357
"(-79.894624,-2.187425)",450
"(-79.886251,-2.151928)",380
"(-79.886745,-2.155269)",131
"(-79.89417,-2.131164)",182
"(-79.948077,-2.093444)",392
"(-79.895697,-2.13215)",224
"(-79.873749,-2.081172)",180
"(-79.832477,-2.069022)",394
"(-79.883669,-2.127749)",138
"(-79.833612,-2.067682)",149
"(-79.873829,-2.095449)",195
"(-79.847254,-2.073951)",393
"(-79.88441,-2.128357)",139
"(-79.89434,-2.167897)",189
"(-79.889107,-2.13179)",130
"(-79.887595,-2.156792)",58
"(-79.883602,-2.133164)",196
"(-79.83653,-2.072759)",440
"(-79.866635,-2.12013)",446
"(-79.863299,-2.134347)",327
"(-79.840825,-2.07227)",130
"(-79.873959,-2.0978)",159
"(-79.873907,-2.096021)",213
"(-79.895491,-2.163514)",224
"(-79.870242,-2.073489)",195
"(-79.849392,-2.074175)",453
"(-79.882314,-2.125721)",451
"(-79.88226,-2.126794)",167
"(-79.889342,-2.156169)",70
"(-79.891507,-2.132287)",436
"(-79.893815,-2.167842)",210
"(-79.882214,-2.133741)",142
"(-79.879432,-2.126405)",202
"(-79.885217,-2.128805)",125
"(-79.832935,-2.067944)",194
"(-79.886159,-2.152369)",38
"(-79.834982,-2.073215)",190
"(-79.87221,-2.07322)",197
"(-79.895367,-2.164604)",210
"(-79.94875,-2.8498484)",262
"(-79.895716,-2.129104)",126
"(-79.899975,-2.235982)",346
"(-79.873944,-2.096427)",394
"(-79.832895,-2.068292)",155
"(-79.874579,-2.125729)",128
"(-79.871699,-2.125319)",149
"(-79.834982,-2.073215)",131
"(-79.868739,-2.116364)",121
"(-79.890555,-2.161827)",169
"(-79.884479,-2.128434)",407
"(-79.875432,-2.125839)",143
"(-79.873914,-2.074674)",385
"(-79.893625,-2.16782)",192
"(-79.842062,-2.072182)",149
"(-79.886475,-2.150809)",149
"(-79.886504,-2.148469)",329
"(-79.891159,-2.133109)",158
"(-79.832894,-2.068197)",142
"(-79.832894,-2.068197)",156
"(-79.893287,-2.166945)",204
"(-79.873899,-2.095464)",442
"(-79.894852,-2.131975)",211
"(-79.886575,-2.149812)",219
"(-79.832715,-2.068405)",166
"(-79.894852,-2.131975)",212
"(-79.895052,-2.166435)",160
"(-79.882234,-2.126797)",164
"(-79.8943,-2.13088)",206
"(-79.895244,-2.132484)",156
"(-79.888134,-2.131355)",180
"(-80.1926,-2.285289)",393
"(-79.885227,-2.128814)",215
"(-79.933382,-2.112305)",387
"(-79.895849,-2.131967)",224
"(-79.873219,-2.073052)",384
"(-79.895692,-2.164222)",31
"(-79.926347,-2.078857)",392
"(-79.870027,-2.124439)",176
"(-79.872592,-2.106587)",191
"(-79.895,-2.165686)",451
"(-79.890779,-2.133167)",173
"(-79.886144,-2.152419)",442
"(-79.882705,-2.126969)",155
"(-79.892764,-2.132155)",147
"(-79.887657,-2.156872)",198
"(-79.835565,-2.171899)",70
"(-79.893352,-2.132292)",44
"(-79.897478,-2.183174)",355
"(-79.877312,-2.126122)",151
"(-79.895634,-2.132144)",177
"(-79.847872,-2.074062)",176
"(-79.895415,-2.132326)",198
"(-79.88745,-2.156492)",195
"(-79.872574,-2.106865)",138
"(-79.881327,-2.126655)",143
"(-79.87348,-2.102809)",441
"(-79.866167,-2.07408)",150
"(-79.886849,-2.130304)",164
"(-79.874244,-2.12571)",213
"(-79.873959,-2.0978)",215
"(-79.833672,-2.068964)",160
"(-79.86669,-2.122455)",180
"(-79.88397,-2.127999)",132
"(-79.88399,-2.128017)",151
"(-79.895459,-2.163469)",130
"(-79.836764,-2.072705)",122
"(-79.873657,-2.083297)",445
"(-79.834852,-2.073124)",439
"(-79.886544,-2.149175)",143
"(-79.883729,-2.133105)",185
"(-79.873667,-2.082917)",451
"(-79.873802,-2.092014)",191
"(-79.867359,-2.122882)",144
"(-79.897099,-2.182328)",351
"(-79.870922,-2.112417)",318
"(-79.885322,-2.129185)",127
"(-79.895759,-2.163964)",31
"(-79.882107,-2.133352)",319
"(-79.842015,-2.072179)",121
"(-79.895097,-2.165147)",451
"(-79.87399,-2.100245)",220
"(-79.895514,-2.164357)",384
"(-79.884979,-2.128729)",170
"(-79.85097,-2.074812)",220
"(-79.873955,-2.095132)",123
"(-79.88745,-2.156492)",227
"(-79.895494,-2.163484)",226
"(-79.831814,-2.068539)",385
"(-79.870354,-2.113549)",129
"(-79.873319,-2.103474)",134
"(-79.889029,-2.159194)",183
"(-79.883765,-2.132802)",22
"(-79.888684,-2.131775)",203
"(-79.891899,-2.131834)",161
"(-79.895455,-2.163404)",384
"(-79.875807,-2.125889)",161
"(-79.859266,-2.075855)",146
"(-79.894335,-2.13188)",175
"(-79.880729,-2.126584)",212
"(-79.833674,-2.069487)",166
"(-79.89579,-2.163852)",167
"(-79.873839,-2.077502)",199
"(-79.900345,-2.13664)",393
"(-79.833479,-2.067945)",438
"(-79.882757,-2.140734)",134
"(-79.870242,-2.073489)",182
"(-79.845999,-2.073812)",389
"(-79.833722,-2.06807)",319
"(-79.872059,-2.108897)",169
"(-79.873872,-2.0764)",177
"(-79.894852,-2.131975)",207
"(-79.872569,-2.106735)",22
"(-79.88432,-2.128287)",124
"(-79.8682,-2.123322)",180
"(-79.872509,-2.107005)",193
"(-79.840362,-2.072264)",156
"(-79.872569,-2.106735)",143
"(-79.895495,-2.163491)",150
"(-79.894134,-2.191137)",370
"(-79.853387,-2.075829)",173
"(-79.895929,-2.128909)",437
"(-79.86998,-2.073525)",144
"(-79.884689,-2.128549)",164
"(-79.94875,-2.8498484)",252
"(-79.873909,-2.100024)",180
"(-79.886542,-2.149132)",212
"(-79.929932,-2.236659)",374
"(-79.89214,-2.167175)",67
"(-79.839602,-2.072336)",66
"(-79.89222,-2.165904)",217
"(-79.895637,-2.129207)",201
"(-79.873767,-2.101194)",224
"(-79.867049,-2.12261)",393
"(-79.94875,-2.8498484)",263
"(-79.920473,-2.19543)",341
"(-79.868839,-2.1162)",192
"(-79.83532,-2.073277)",136
"(-79.896966,-2.185519)",361
"(-79.873737,-2.0817)",453
"(-79.885765,-2.146375)",193
"(-79.855805,-2.074757)",128
"(-79.883714,-2.133157)",171
"(-79.948542,-2.120692)",375
"(-79.88579,-2.128837)",203
"(-79.873655,-2.091525)",63
"(-79.885364,-2.145612)",192
"(-79.867744,-2.118009)",143
"(-79.882585,-2.126347)",380
"(-79.892029,-2.131675)",199
"(-79.857289,-2.074922)",197
"(-79.894992,-2.165582)",127
"(-79.871856,-2.109497)",318
"(-79.891971,-2.168997)",380
"(-79.900044,-2.236089)",347
"(-79.876144,-2.125934)",183
"(-79.89178,-2.164025)",216
"(-79.895244,-2.132484)",146
"(-79.866167,-2.07408)",126
"(-79.89418,-2.131822)",147
"(-79.920334,-2.08732)",234
"(-79.882085,-2.13545)",122
"(-79.833005,-2.067917)",216
"(-79.89417,-2.131186)",207
"(-79.94875,-2.8498484)",246
"(-79.894862,-2.131269)",174
"(-79.8512,-2.075002)",121
"(-79.895122,-2.166727)",451
"(-79.94875,-2.8498484)",252
"(-79.886164,-2.152672)",123
"(-79.890589,-2.133185)",143
"(-79.885227,-2.128814)",213
"(-79.87205,-2.125415)",223
"(-79.840362,-2.072264)",175
"(-79.879484,-2.126417)",155
"(-79.84293,-2.072562)",172
"(-79.872559,-2.073166)",125
"(-79.893267,-2.167735)",201
"(-79.883455,-2.127569)",123
"(-79.895834,-2.132037)",173
"(-79.893672,-2.167794)",441
"(-79.895419,-2.163494)",452
"(-79.833644,-2.067957)",438
"(-79.873735,-2.081497)",227
"(-79.873974,-2.09816)",175
"(-79.894992,-2.165892)",181
"(-79.895614,-2.132224)",169
"(-79.893386,-2.132239)",152
"(-79.850467,-2.074472)",136
"(-79.840342,-2.07226)",178
"(-80.091574,-2.22331)",393
"(-79.895494,-2.163484)",166
"(-79.871665,-2.110267)",129
"(-79.874244,-2.12571)",207
"(-79.833572,-2.069689)",65
"(-79.856447,-2.074545)",143
"(-79.884864,-2.128661)",124
"(-79.844766,-2.073449)",127
"(-79.904675,-2.049404)",391
"(-79.88826,-2.131469)",446
"(-79.898033,-2.175934)",382
"(-79.841009,-2.072269)",128
"(-79.873759,-2.080704)",165
"(-79.89542,-2.129479)",206
"(-79.835631,-2.073276)",64
"(-79.83355,-2.06796)",198
"(-79.894125,-2.131484)",148
"(-79.866739,-2.119844)",158
"(-79.884017,-2.130725)",211
"(-79.88372,-2.12779)",174
"(-79.88564,-2.129429)",214
"(-79.871905,-2.109535)",181
"(-79.873597,-2.088527)",201
