coordenadas,id_trayectoria
"(-79.841945,-2.07206)",133
"(-79.88307,-2.11753)",451
"(-79.857057,-2.074807)",199
"(-79.889029,-2.159194)",173
"(-79.866941,-2.119492)",139
"(-79.843409,-2.072747)",437
"(-79.88385,-2.1279)",132
"(-79.895491,-2.163514)",185
"(-79.883837,-2.131949)",200
"(-79.871297,-2.125154)",164
"(-79.887815,-2.157174)",452
"(-79.87314,-2.125572)",165
"(-79.87209,-2.10856)",215
"(-79.873692,-2.082534)",147
"(-79.888892,-2.158947)",130
"(-79.883895,-2.142834)",176
"(-79.895052,-2.166435)",136
"(-79.89501,-2.166164)",208
"(-79.932084,-2.15046)",387
"(-79.884085,-2.130442)",219
"(-79.892029,-2.131675)",126
"(-79.884194,-2.143414)",442
"(-79.871905,-2.109535)",150
"(-79.870745,-2.073419)",172
"(-79.889837,-2.160594)",220
"(-79.865832,-2.12162)",319
"(-79.87397,-2.095409)",186
"(-79.838487,-2.17002)",70
"(-79.872912,-2.105359)",146
"(-79.842062,-2.072182)",220
"(-79.885184,-2.145275)",224
"(-79.872069,-2.073237)",174
"(-79.892202,-2.164719)",227
"(-79.872945,-2.073042)",121
"(-79.833662,-2.06932)",440
"(-80.133717,-2.24844)",394
"(-79.886342,-2.151592)",123
"(-79.884307,-2.128264)",137
"(-79.885687,-2.146229)",133
"(-79.8984542,-2.1772747)",336
"(-79.884049,-2.128064)",141
"(-79.833652,-2.067647)",129
"(-79.870859,-2.1125)",203
"(-79.883729,-2.133105)",162
"(-79.895415,-2.132326)",227
"(-79.884307,-2.128264)",218
"(-79.89501,-2.166164)",177
"(-79.89544,-2.163449)",177
"(-79.874079,-2.097975)",124
"(-79.886357,-2.147955)",189
"(-79.873882,-2.075744)",453
"(-79.870745,-2.073419)",168
"(-79.845984,-2.073861)",148
"(-79.873572,-2.08677)",141
"(-79.883055,-2.14125)",407
"(-79.902162,-2.176167)",366
"(-79.885807,-2.128855)",161
"(-79.895834,-2.132037)",196
"(-79.892185,-2.165967)",452
"(-79.88956,-2.131969)",150
"(-79.845257,-2.073709)",188
"(-79.832895,-2.068292)",189
"(-79.87397,-2.095409)",202
"(-79.884014,-2.143052)",154
"(-79.834189,-2.070784)",172
"(-79.847872,-2.074062)",206
"(-79.873459,-2.102779)",157
"(-79.895306,-2.1804)",380
"(-79.833612,-2.067682)",201
"(-79.833679,-2.067702)",211
"(-79.86533,-2.0742)",130
"(-79.881974,-2.136579)",177
"(-79.895467,-2.163459)",183
"(-79.88441,-2.129777)",26
"(-79.866007,-2.121319)",192
"(-79.882387,-2.140177)",442
"(-79.834982,-2.073215)",143
"(-79.887004,-2.155712)",409
"(-79.867329,-2.118789)",214
"(-79.894529,-2.167914)",127
"(-79.889107,-2.13179)",213
"(-79.895552,-2.1643)",148
"(-79.873719,-2.081902)",218
"(-79.855977,-2.074675)",137
"(-79.895022,-2.16544)",184
"(-79.832462,-2.06896)",328
"(-79.895089,-2.166799)",441
"(-79.847574,-2.074029)",190
"(-79.846407,-2.073995)",44
"(-79.895449,-2.163457)",147
"(-79.884127,-2.128129)",152
"(-79.894224,-2.131025)",217
"(-79.894992,-2.165582)",227
"(-79.833639,-2.069685)",437
"(-79.842309,-2.072525)",69
"(-79.885227,-2.128814)",203
"(-79.836499,-2.072835)",204
"(-79.850494,-2.074674)",65
"(-79.894634,-2.13046)",182
"(-79.894862,-2.131269)",128
"(-79.88445,-2.128385)",152
"(-79.87385,-2.074427)",151
"(-79.885307,-2.128822)",210
"(-79.865927,-2.121379)",446
"(-79.910029,-2.198041)",340
"(-79.890112,-2.161079)",159
"(-79.833387,-2.068197)",44
"(-79.94875,-2.8498484)",252
"(-79.882502,-2.126879)",150
"(-79.895444,-2.16367)",142
"(-79.88579,-2.128837)",189
"(-79.868014,-2.12329)",133
"(-79.883837,-2.131949)",168
"(-79.94875,-2.8498484)",258
"(-79.886165,-2.15362)",204
"(-79.87366,-2.080994)",65
"(-79.896595,-2.161714)",34
"(-79.889797,-2.132687)",200
"(-79.88265,-2.124519)",319
"(-79.892109,-2.131657)",147
"(-79.898562,-2.205072)",361
"(-79.8697,-2.124249)",175
"(-79.892219,-2.166789)",177
"(-79.895639,-2.164109)",385
"(-79.851082,-2.075074)",64
"(-79.883677,-2.13321)",197
"(-79.883711,-2.130554)",385
"(-79.894707,-2.181813)",352
"(-79.910622,-2.177765)",386
"(-79.873942,-2.099657)",217
"(-79.894125,-2.131484)",176
"(-79.86408,-2.074359)",22
"(-79.847574,-2.074029)",156
"(-79.873769,-2.079912)",393
"(-79.918882,-2.239779)",375
"(-79.832295,-2.068402)",132
"(-79.886475,-2.150809)",222
"(-79.892033,-2.17695)",380
"(-79.895849,-2.131967)",215
"(-79.873674,-2.089895)",170
"(-79.832542,-2.069034)",69
"(-79.872981,-2.10506)",123
"(-79.895112,-2.165134)",223
"(-79.872679,-2.106075)",452
"(-79.869219,-2.115487)",446
"(-79.876144,-2.125934)",127
"(-79.840505,-2.072269)",217
"(-79.894634,-2.13046)",124
"(-79.874244,-2.12571)",173
"(-79.873854,-2.093804)",445
"(-79.885217,-2.128805)",194
"(-79.895352,-2.164634)",207
"(-79.876454,-2.125975)",223
"(-79.857744,-2.075279)",177
"(-79.870459,-2.124719)",184
"(-79.94875,-2.8498484)",246
"(-79.892224,-2.165249)",152
"(-79.873654,-2.083455)",162
"(-79.870114,-2.113859)",452
"(-79.858922,-2.075869)",133
"(-79.873762,-2.091422)",179
"(-79.882519,-2.133049)",213
"(-79.894224,-2.131025)",201
"(-79.834755,-2.073022)",217
"(-79.88445,-2.128385)",151
"(-79.895529,-2.190282)",450
"(-79.880064,-2.12649)",161
"(-79.84293,-2.072562)",211
"(-79.897425,-2.182157)",333
"(-79.883809,-2.132364)",227
"(-79.866444,-2.122337)",212
"(-79.850627,-2.074559)",215
"(-79.894045,-2.184562)",371
"(-79.905024,-2.199418)",340
"(-79.884864,-2.128661)",210
"(-79.891669,-2.132129)",164
"(-79.872174,-2.125417)",138
"(-79.894634,-2.13046)",132
"(-79.884945,-2.12871)",188
"(-79.89221,-2.166137)",174
"(-79.885832,-2.146412)",319
"(-79.88302,-2.141477)",34
"(-79.892172,-2.164914)",452
"(-79.872469,-2.107171)",163
"(-79.874029,-2.099884)",152
"(-79.885577,-2.145941)",409
"(-79.911014,-2.218814)",361
"(-79.867797,-2.073839)",226
"(-79.88397,-2.127999)",175
"(-79.895327,-2.164699)",196
"(-79.870882,-2.073392)",180
"(-79.874034,-2.09668)",214
"(-79.872744,-2.105892)",218
"(-79.886545,-2.149175)",131
"(-79.884992,-2.128729)",160
"(-79.879742,-2.126449)",216
"(-79.83718,-2.072729)",66
"(-79.89418,-2.131822)",132
"(-79.867944,-2.123162)",144
"(-79.881934,-2.137562)",205
"(-79.88432,-2.128287)",190
"(-79.85205,-2.075652)",160
"(-79.882072,-2.133997)",452
"(-79.892182,-2.165867)",451
"(-79.882705,-2.126969)",169
"(-79.878442,-2.126274)",132
"(-79.873749,-2.081172)",156
"(-79.892164,-2.164559)",138
"(-79.891899,-2.131834)",185
"(-79.841626,-2.071979)",216
"(-79.872589,-2.106574)",209
"(-79.89521,-2.131439)",210
"(-79.88435,-2.143702)",142
"(-79.861119,-2.07519)",175
"(-79.832895,-2.068292)",211
"(-79.886522,-2.154869)",175
"(-79.87381,-2.100807)",63
"(-79.842842,-2.072502)",453
"(-79.86791,-2.123147)",451
"(-79.873782,-2.079609)",141
"(-79.88372,-2.12779)",193
"(-79.929376,-2.198133)",377
"(-79.860792,-2.075319)",202
"(-79.895782,-2.16387)",156
"(-79.865784,-2.12174)",437
"(-79.94965,-2.126584)",392
"(-79.870745,-2.073419)",223
"(-79.884837,-2.128642)",172
"(-79.872189,-2.108304)",220
"(-79.873637,-2.089154)",451
"(-79.879164,-2.126374)",183
"(-79.94875,-2.8498484)",263
"(-79.886165,-2.15362)",168
"(-79.884085,-2.130442)",206
"(-79.905891,-2.196366)",376
"(-79.884535,-2.128444)",134
"(-79.925289,-2.211464)",356
"(-79.873727,-2.081689)",133
"(-79.892624,-2.166755)",451
"(-79.873872,-2.125662)",129
"(-79.88428,-2.143572)",138
"(-79.875432,-2.125839)",170
"(-79.884325,-2.143649)",191
"(-79.883375,-2.1275)",177
"(-79.880064,-2.12649)",200
"(-79.89521,-2.131439)",184
"(-79.930123,-2.193025)",340
"(-79.832295,-2.068402)",173
"(-79.895697,-2.131812)",134
"(-79.844514,-2.073464)",151
"(-79.893322,-2.167777)",194
"(-79.892219,-2.166789)",189
"(-79.873909,-2.100024)",138
"(-79.873495,-2.073044)",191
"(-79.895182,-2.167702)",152
"(-79.836115,-2.073064)",329
"(-79.894335,-2.13188)",178
"(-79.890939,-2.162515)",227
"(-79.882605,-2.126915)",68
"(-79.883375,-2.1275)",221
"(-79.834982,-2.073215)",166
"(-79.88537,-2.128827)",194
"(-79.893189,-2.132259)",197
"(-79.853387,-2.075829)",197
"(-79.834322,-2.07295)",34
"(-79.869162,-2.123862)",441
"(-79.888615,-2.15847)",221
"(-79.874029,-2.099884)",143
"(-79.866452,-2.12049)",174
"(-79.882054,-2.135529)",157
"(-79.87402,-2.096437)",187
"(-79.873837,-2.10101)",394
"(-79.896629,-2.156505)",62
"(-79.873744,-2.08132)",142
"(-79.877222,-2.145077)",70
"(-79.873789,-2.093357)",442
"(-79.850795,-2.074675)",223
"(-79.87368,-2.082489)",445
"(-79.87355,-2.102464)",445
"(-79.886599,-2.155059)",452
"(-79.87113,-2.111907)",65
"(-79.832402,-2.068402)",153
"(-79.916469,-2.172355)",387
"(-79.94875,-2.8498484)",20
"(-79.872739,-2.106144)",191
"(-79.873635,-2.084136)",146
"(-79.87666,-2.126014)",452
"(-79.866962,-2.119569)",131
"(-79.873612,-2.088682)",26
"(-79.881012,-2.12661)",153
"(-79.888232,-2.157835)",179
"(-79.8963414,-2.1817532)",313
"(-79.882502,-2.126879)",123
"(-79.890779,-2.133167)",123
"(-79.884476,-2.128402)",142
"(-79.88426,-2.1441)",172
"(-79.89547,-2.163479)",211
"(-79.882654,-2.140532)",168
"(-79.95481,-2.186382)",391
"(-79.927261,-2.193715)",341
"(-79.883095,-2.1177)",380
"(-79.867817,-2.117985)",158
"(-79.873615,-2.08479)",436
"(-79.873109,-2.104232)",445
"(-79.836499,-2.072835)",177
"(-79.882297,-2.139735)",191
"(-79.895717,-2.164009)",212
"(-79.8682,-2.123322)",152
"(-79.893567,-2.132187)",180
"(-79.873714,-2.082087)",202
"(-79.886045,-2.12954)",126
"(-79.856625,-2.074642)",217
"(-79.895749,-2.163949)",59
"(-79.869346,-2.115197)",174
"(-79.871002,-2.125017)",177
"(-79.88426,-2.1441)",145
"(-79.94875,-2.8498484)",263
"(-79.834759,-2.072915)",187
"(-79.895077,-2.165249)",59
"(-79.895379,-2.163402)",410
"(-79.897658,-2.162904)",367
"(-79.89417,-2.131164)",159
"(-79.873789,-2.079269)",204
"(-79.94875,-2.8498484)",259
"(-79.874082,-2.098567)",191
"(-79.920377,-2.087157)",46
"(-79.906998,-2.188137)",371
"(-79.885217,-2.128805)",193
"(-79.881975,-2.126737)",206
"(-79.873685,-2.073159)",203
"(-79.892182,-2.166705)",169
"(-79.895697,-2.13215)",183
"(-79.952262,-2.230087)",374
"(-79.895567,-2.163632)",59
"(-79.895444,-2.16367)",225
"(-79.886685,-2.155085)",319
"(-79.872819,-2.073132)",172
"(-79.873314,-2.103584)",192
"(-79.873057,-2.104575)",154
"(-79.891644,-2.163802)",205
"(-79.883282,-2.141744)",58
"(-79.883945,-2.127977)",147
"(-79.849905,-2.074249)",440
"(-79.923423,-2.164819)",387
"(-79.872592,-2.106587)",204
"(-79.885322,-2.129185)",156
"(-79.872592,-2.106652)",203
"(-79.872417,-2.107412)",175
"(-79.888636,-2.131767)",445
"(-79.87385,-2.074427)",164
"(-79.833979,-2.070257)",151
"(-79.8881,-2.157629)",139
"(-79.888355,-2.158042)",170
"(-79.870111,-2.113872)",193
"(-79.895164,-2.167912)",26
"(-79.872621,-2.106412)",218
"(-79.88612,-2.154404)",61
"(-79.872255,-2.108015)",221
"(-79.841626,-2.071979)",219
"(-79.86915,-2.115652)",187
"(-79.883527,-2.115642)",452
"(-79.853037,-2.07585)",190
"(-79.897139,-2.200523)",341
"(-79.882242,-2.1331)",128
"(-79.886109,-2.129502)",185
"(-79.872912,-2.105359)",140
"(-79.88624,-2.152215)",138
"(-79.895495,-2.163491)",219
"(-79.885214,-2.145289)",451
"(-79.886325,-2.154354)",166
"(-79.873914,-2.094257)",161
"(-79.87067,-2.124824)",155
"(-79.892225,-2.165199)",67
"(-79.870682,-2.11284)",174
"(-79.88768,-2.156945)",59
"(-79.868914,-2.11598)",451
"(-79.89566,-2.132169)",158
"(-79.94574,-2.14662)",374
"(-79.868995,-2.115925)",209
"(-79.870882,-2.073392)",124
"(-79.881937,-2.137432)",183
"(-79.898841,-2.206175)",360
"(-79.844932,-2.073455)",214
"(-79.904855,-2.154352)",374
"(-79.889792,-2.050397)",391
"(-79.89509,-2.166879)",183
"(-79.873697,-2.101605)",149
"(-79.884095,-2.128101)",183
"(-79.903562,-2.141557)",447
"(-79.844766,-2.073449)",171
"(-79.833247,-2.068057)",22
"(-79.893567,-2.132187)",206
"(-79.870964,-2.112435)",142
"(-79.878084,-2.126227)",129
"(-79.867134,-2.11926)",176
"(-79.884892,-2.128679)",143
"(-79.885364,-2.145612)",126
"(-79.831939,-2.068394)",206
"(-79.873797,-2.073887)",164
"(-79.888669,-2.131774)",196
"(-79.884764,-2.129329)",188
"(-79.873945,-2.09668)",164
"(-79.886944,-2.155667)",37
"(-79.844917,-2.073444)",59
"(-79.892169,-2.166879)",409
"(-79.883879,-2.131597)",125
"(-79.892164,-2.164559)",163
"(-80.238614,-2.30486)",393
"(-79.872657,-2.106271)",222
"(-79.893254,-2.166869)",160
"(-79.895642,-2.13212)",160
"(-79.884095,-2.128101)",125
"(-79.895465,-2.18341)",371
"(-79.873802,-2.092014)",222
"(-79.867572,-2.118405)",451
"(-79.886095,-2.129274)",329
"(-79.88385,-2.11459)",441
"(-79.891187,-2.16294)",124
"(-79.885362,-2.128814)",136
"(-79.89201,-2.131694)",172
"(-79.868695,-2.116279)",138
"(-79.895614,-2.132224)",202
"(-79.879484,-2.126417)",158
"(-79.886055,-2.129292)",201
"(-79.883837,-2.131949)",220
"(-79.890112,-2.161079)",173
"(-79.842837,-2.072532)",214
"(-79.886532,-2.149032)",227
"(-79.835755,-2.073231)",227
"(-79.891062,-2.162732)",126
"(-79.903985,-2.199668)",341
"(-79.873977,-2.099845)",121
"(-79.866327,-2.120664)",446
"(-79.872592,-2.106587)",158
"(-79.868477,-2.123494)",126
"(-79.84291,-2.072552)",216
"(-79.881327,-2.126655)",140
"(-79.871825,-2.109869)",223
"(-79.907545,-2.219247)",360
"(-79.884465,-2.12971)",182
"(-79.873874,-2.095807)",211
"(-79.867817,-2.117985)",221
"(-79.885362,-2.128814)",202
"(-79.947252,-2.167664)",392
"(-79.873599,-2.073074)",151
"(-79.88796,-2.157434)",207
"(-79.94875,-2.8498484)",243
"(-79.890787,-2.13315)",445
"(-79.873649,-2.08373)",441
"(-79.8943,-2.13088)",142
"(-79.851134,-2.074992)",227
"(-79.866372,-2.120427)",327
"(-79.869074,-2.123867)",139
"(-79.880392,-2.126534)",178
"(-79.873727,-2.081689)",153
"(-79.884689,-2.128549)",191
"(-79.850795,-2.074675)",197
"(-79.893539,-2.094066)",380
"(-79.891985,-2.176253)",379
"(-79.895007,-2.165539)",452
"(-79.850467,-2.074472)",208
"(-79.88039,-2.126537)",148
"(-79.871784,-2.109857)",452
"(-79.892057,-2.131662)",224
"(-79.833607,-2.067771)",212
"(-79.894412,-2.130732)",123
"(-79.88507,-2.144996)",379
"(-79.885657,-2.14619)",451
"(-79.869137,-2.11553)",157
"(-79.868282,-2.117135)",155
"(-79.832507,-2.068402)",221
"(-79.870964,-2.112435)",184
"(-79.891387,-2.13308)",132
"(-79.872959,-2.104872)",68
"(-79.895697,-2.13215)",131
"(-79.886585,-2.13008)",161
"(-79.885594,-2.129377)",408
"(-79.894529,-2.167914)",182
"(-79.892215,-2.16506)",181
"(-79.834604,-2.072007)",187
"(-79.91413,-2.14603)",375
"(-79.89417,-2.131482)",154
"(-79.886357,-2.147955)",142
"(-79.869667,-2.073567)",181
"(-79.88565,-2.128797)",22
"(-79.893912,-2.131994)",149
"(-79.873704,-2.090205)",141
"(-79.886542,-2.149132)",220
"(-79.902061,-2.197412)",377
"(-79.875375,-2.125867)",178
"(-79.895089,-2.166844)",185
"(-79.885187,-2.129087)",140
"(-79.884715,-2.128565)",158
"(-79.889029,-2.159194)",204
"(-79.872164,-2.108189)",446
"(-79.895542,-2.163764)",151
"(-79.871825,-2.109869)",191
"(-79.866035,-2.121181)",194
"(-79.843596,-2.072852)",157
"(-79.894187,-2.167884)",171
"(-79.84639,-2.073895)",177
"(-79.892225,-2.16545)",186
"(-79.882431,-2.140069)",191
"(-79.86857,-2.11667)",165
"(-79.881012,-2.12661)",164
"(-79.832194,-2.068396)",162
"(-79.883252,-2.133125)",185
"(-79.873879,-2.074722)",225
"(-79.884,-2.143072)",441
"(-79.868945,-2.12387)",61
"(-79.873964,-2.099289)",144
"(-79.834605,-2.072464)",63
"(-79.843817,-2.072974)",168
"(-79.836902,-2.072752)",136
"(-79.874074,-2.099197)",184
"(-79.894852,-2.131975)",151
"(-79.885032,-2.128752)",139
"(-79.872819,-2.073132)",217
"(-79.842837,-2.072532)",131
"(-79.948844,-2.130019)",391
"(-79.887,-2.155677)",140
"(-79.898453,-2.170396)",382
"(-79.859266,-2.075855)",126
"(-79.88432,-2.128287)",210
"(-79.875754,-2.125921)",157
"(-79.881065,-2.126624)",200
"(-79.833672,-2.069959)",202
"(-79.895452,-2.163452)",167
"(-79.865907,-2.122004)",159
"(-79.89517,-2.132479)",198
"(-79.88226,-2.126794)",126
"(-79.887739,-2.157075)",171
"(-79.881912,-2.13789)",216
"(-79.884985,-2.128729)",127
"(-79.94875,-2.8498484)",238
"(-79.874995,-2.125815)",127
"(-79.872469,-2.107171)",158
"(-79.832892,-2.068102)",215
"(-79.873655,-2.083445)",138
"(-79.882547,-2.130412)",408
"(-79.895677,-2.132152)",127
"(-79.893254,-2.167484)",131
"(-79.846027,-2.073867)",175
"(-79.87401,-2.09988)",435
"(-79.89,-2.160975)",452
"(-79.895444,-2.16367)",184
"(-79.887917,-2.157279)",410
"(-79.873692,-2.082534)",223
"(-79.94875,-2.8498484)",254
"(-79.86669,-2.122455)",156
"(-79.884085,-2.130442)",147
"(-79.888334,-2.158075)",442
"(-80.095882,-2.226842)",393
"(-79.838984,-2.072402)",195
"(-79.902217,-2.176309)",367
"(-79.873124,-2.125547)",222
"(-79.895289,-2.164775)",207
"(-79.88427,-2.128245)",227
"(-79.892175,-2.166655)",37
"(-79.884116,-2.143209)",122
"(-79.873749,-2.073454)",221
"(-79.895292,-2.12964)",166
"(-79.882686,-2.140644)",452
"(-79.8943,-2.13088)",207
"(-79.867399,-2.073899)",163
"(-79.883889,-2.142907)",58
"(-79.884949,-2.144914)",192
"(-79.867677,-2.123085)",179
"(-79.88441,-2.128357)",207
"(-79.904557,-2.158559)",374
"(-79.880064,-2.12649)",154
"(-79.832194,-2.068396)",178
"(-79.866787,-2.11988)",152
"(-79.866444,-2.122337)",181
"(-79.873754,-2.08088)",179
"(-79.87389,-2.075297)",394
"(-79.87221,-2.07322)",204
"(-79.895492,-2.163482)",212
"(-79.895614,-2.132224)",181
"(-79.896825,-2.185672)",360
"(-79.887717,-2.131029)",171
"(-79.895454,-2.163421)",328
"(-79.873727,-2.081689)",177
"(-79.885542,-2.129355)",221
"(-79.873945,-2.09668)",144
"(-79.849645,-2.074252)",142
"(-79.841197,-2.072262)",186
"(-79.83367,-2.069739)",145
"(-79.895462,-2.163572)",127
"(-79.868282,-2.117135)",128
"(-79.882652,-2.124504)",442
"(-79.892214,-2.164884)",146
"(-79.885144,-2.128787)",188
"(-79.845992,-2.073864)",154
"(-79.884504,-2.128417)",218
"(-79.866206,-2.120855)",180
"(-80.181285,-2.273104)",394
"(-79.949486,-2.123859)",391
"(-79.867449,-2.122862)",155
"(-79.88471,-2.144239)",384
"(-79.869609,-2.114857)",203
"(-79.895755,-2.163935)",31
"(-79.94875,-2.8498484)",240
"(-79.886097,-2.147162)",442
"(-79.832894,-2.068197)",152
"(-79.869304,-2.115386)",182
"(-79.86669,-2.122455)",186
"(-79.955524,-2.087381)",364
"(-79.87385,-2.092972)",183
"(-79.839847,-2.072289)",215
"(-79.841214,-2.07226)",207
"(-79.883425,-2.127542)",159
"(-79.873464,-2.10292)",58
"(-79.872589,-2.106574)",226
"(-79.883537,-2.127637)",176
"(-79.895604,-2.163775)",173
"(-79.895895,-2.182026)",351
"(-79.872797,-2.105659)",218
"(-79.882084,-2.135182)",193
"(-79.873722,-2.090514)",209
"(-79.895939,-2.191449)",450
"(-79.858017,-2.075542)",59
"(-79.868917,-2.115887)",191
"(-79.846227,-2.073882)",152
"(-79.841477,-2.072035)",165
"(-79.877747,-2.126174)",167
"(-79.853496,-2.075739)",438
"(-79.878784,-2.12632)",191
"(-79.86621,-2.122225)",203
"(-79.888232,-2.157835)",185
"(-79.89314,-2.16772)",441
"(-79.850289,-2.074362)",454
"(-79.871442,-2.111204)",437
"(-79.920252,-2.056945)",392
"(-79.892764,-2.132155)",172
"(-79.884715,-2.144244)",385
"(-79.869925,-2.124349)",451
"(-79.873924,-2.095529)",217
"(-79.873835,-2.1013)",168
"(-79.884207,-2.128194)",221
"(-79.870444,-2.07346)",143
"(-79.884364,-2.128322)",217
"(-79.883062,-2.127244)",196
"(-79.866962,-2.119569)",203
"(-79.883962,-2.142999)",442
"(-79.874062,-2.097447)",212
"(-79.885107,-2.145144)",187
"(-79.837639,-2.07264)",66
"(-79.895292,-2.12964)",191
"(-79.896024,-2.165176)",367
"(-79.873597,-2.088527)",139
"(-79.87278,-2.106069)",328
"(-79.94875,-2.8498484)",262
"(-79.887739,-2.157075)",173
"(-79.873735,-2.081497)",204
"(-79.869052,-2.073681)",26
"(-79.884465,-2.12971)",167
"(-79.89434,-2.167897)",150
"(-79.868197,-2.073782)",158
"(-79.885765,-2.146375)",129
"(-79.833607,-2.067771)",222
"(-79.889195,-2.050695)",390
"(-79.891974,-2.131739)",198
"(-79.886544,-2.14916)",188
"(-79.876144,-2.125934)",182
"(-79.833677,-2.068279)",201
"(-79.898371,-2.162192)",367
"(-79.84639,-2.073895)",149
"(-79.867527,-2.118414)",193
"(-79.889704,-2.132299)",191
"(-79.889704,-2.132299)",171
"(-79.873057,-2.104575)",160
"(-79.867207,-2.12273)",167
"(-79.873942,-2.099657)",200
"(-79.853387,-2.075829)",209
"(-79.905441,-2.188276)",371
"(-79.866239,-2.12227)",207
"(-79.844625,-2.073481)",138
"(-79.854404,-2.075475)",182
"(-79.833344,-2.068056)",211
"(-79.873572,-2.087462)",154
"(-79.884892,-2.128679)",225
"(-79.866239,-2.12227)",144
"(-79.834755,-2.072997)",174
"(-79.865875,-2.12209)",150
"(-79.893035,-2.16683)",187
"(-79.889599,-2.160167)",164
"(-79.881924,-2.137709)",226
"(-79.893815,-2.167842)",127
"(-79.882234,-2.133342)",137
"(-79.894634,-2.13046)",131
"(-79.882974,-2.119792)",379
"(-79.88164,-2.126695)",213
"(-79.835609,-2.0732)",393
"(-79.893742,-2.132099)",166
"(-79.894567,-2.128004)",437
"(-79.88641,-2.154622)",211
"(-79.873655,-2.083449)",140
"(-79.88339,-2.127514)",194
"(-79.845094,-2.07357)",207
"(-79.895129,-2.16724)",58
"(-79.882234,-2.133342)",222
"(-79.89539,-2.131557)",199
"(-79.834239,-2.070795)",384
"(-79.873964,-2.10024)",319
"(-79.873802,-2.078587)",205
"(-79.873897,-2.075037)",203
"(-79.890975,-2.133139)",208
"(-79.88164,-2.126695)",188
"(-79.833607,-2.067771)",206
"(-79.88372,-2.12779)",155
"(-79.88502,-2.144956)",442
"(-79.883914,-2.131322)",162
"(-79.89586,-2.131997)",188
"(-79.872994,-2.073105)",165
"(-79.898289,-2.174686)",383
"(-79.867359,-2.122882)",182
"(-79.873072,-2.073004)",431
"(-79.886199,-2.129702)",205
"(-79.881955,-2.13687)",173
"(-79.894689,-2.131207)",141
"(-79.88745,-2.156492)",186
"(-79.87067,-2.124824)",203
"(-79.884837,-2.128642)",128
"(-79.88585,-2.14654)",200
"(-79.88454,-2.12845)",127
"(-79.940382,-2.23367)",375
"(-79.841477,-2.072035)",123
"(-79.873762,-2.101099)",63
"(-79.885044,-2.145044)",123
"(-79.898844,-2.252572)",347
"(-79.894187,-2.167884)",220
"(-79.894116,-2.186461)",360
"(-79.870745,-2.073419)",204
"(-79.872069,-2.073237)",218
"(-79.883472,-2.12758)",179
"(-79.885364,-2.145612)",127
"(-79.894715,-2.167919)",216
"(-79.84855,-2.074124)",438
